PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit11
R202781,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBASS Gg04inBGxw1(Ericnau),ASSOC Gg01+Gg02+Gg04 Pseuspi-Artefri,SUBASS Gg04 Pseuspi-Artefri(Poa sec),,,BG  xw 1 /101 (Gg04d)
R302781,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBASS Gg04inBGxw1(Ericnau),ASSOC Gg01+Gg02+Gg04 Pseuspi-Artefri,SUBASS Gg04 Pseuspi-Artefri(Poa sec),,,BG  xw 1 /101 (Gg04d)
VIC1881,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBASS Gg04inBGxw1(Ericnau),ASSOC Gg01+Gg02+Gg04 Pseuspi-Artefri,SUBASS Gg04 Pseuspi-Artefri(Poa sec),,,BG  xw 1 /101 (Gg04d)
VIC1981,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBASS Gg04inBGxw1(Ericnau),ASSOC Gg01+Gg02+Gg04 Pseuspi-Artefri,SUBASS Gg04 Pseuspi-Artefri(Poa sec),,,BG  xw 1 /101 (Gg04d)
98DM006,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBASS Gg04inBGxw1(Ericnau),ASSOC Gg01+Gg02+Gg04 Pseuspi-Artefri,SUBASS Gg04 Pseuspi-Artefri(Poa sec),,,IDF xh 2 /Gg04d
02-0148,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
14-7603,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
9650004,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
9901793,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
X791342,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
Y791324,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
Y791356,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 1 /Gg02
9901788,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 5 /Gg02
MF2001,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 5 /Gg02
K11-121,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,MS  xk 2 /Gg02
N06-016,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
N06-018,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
Y780310,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
Y780410,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
Y780423,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
Y780448,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xx 1 /Gg02
98-274,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,MS  dc 3 /Gg02
K00-749,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,MS  dc 3 /Gg02
K00-848,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,MS  dc 3 /Gg02
K00-850,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,MS  dc 3 /Gg02
821209,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
831403,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
831442,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
88KLP14,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
88KLP26,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
9055,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
9059,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
9650037,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
98OK029,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K00-616,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K00-617,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K01-165,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K01-393,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K08-034,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
K99-132,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 1 /Gg02
780460,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 2 /Gg02
831364,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 2 /Gg02
K00-255,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF xh 2 /Gg02
98-271,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,ESSFxc 3 /Gg02
K01-970,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,ESSFxc 3 /Gg02
110740,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
110742,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
110744,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
COG53,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
COG76,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
K011430,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
K02-160,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF mw 1 /Gg02
98-200,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,BG  xh 2 /Gg02
770269,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
780424,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
85DL036,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
9523074,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
97418,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
K01-468,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
K11-093,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
K99-129,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
K99-348,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
K99-598,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dk 1 /Gg02
?791119,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,IDF dm 2 /Gg02
811016,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,PP  xh 1 /Gg02
811025,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,PP  xh 1 /Gg02
9134,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,PP  xh 1 /Gg02
9136,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,PP  xh 1 /Gg02
92221,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),ALLIANCE Pseuspi grassland and steppe,SUBALL Pseuspi-Artefri(typic),SUBASS Gg02 Pseuspi-(Balssag),,,,PP  xh 1 /Gg02
831330,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro01+Ro04 Seladen-Pseuspi/Tortrua,Ro04.1 SUBASS Artetri-Seladen-Pseuspi,,,IDF xh 2 /Ro04.1
R317682,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro01+Ro04 Seladen-Pseuspi/Tortrua,Ro04.1 SUBASS Artetri-Seladen-Pseuspi,,,IDF xh 2 /Ro04.1
N06-108,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,IDF dm 2 /Ro03
K07-007,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,BG  xh 1 /Ro03
K07-030,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,BG  xh 1 /Ro03
K07-034,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,BG  xh 1 /Ro03
R222682,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,BG  xh 1 /Ro03
RC6013,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,BG  xh 1 /Ro03
N06-038,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,IDF xx 2 /Ro03
N06-041,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,IDF xx 2 /Ro03
N06-070,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,IDF xx 2 /Ro03
9073,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,PP  xh 1 /Ro03
9121,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,PP  xh 1 /Ro03
9650020,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Pseuspi (lower),SUBALL Seladen-Pseuspi (thin soil and rocky),,ASSOC Ro03 Purstri/Seladen-Pseuspi,,,,PP  xh 1 /Ro03
