"YearOfChange","ChangeDescription","FamilyCode","OldCode","Code","SplCode","TreeCode","ScientificName","Lifeform","Authority","EnglishName","Codetype","Province","Native","TaxonLevel","IsAttribute","ID"
,,,"NEPHOCC","NEPHOCC","NEPHOCC",,"Nephroma occultum",11.00,"Wetmore","cryptic paw","U",,"N",,0,1584
,,,"BRYONOA","BRYONOA","BRYONOA",,"Bryonora sp.",11.00,"Poelt",,"U",,"N",,0,1585
,,,"LECASUS","LECASUS","LECASUS",,"Lecanora substrobilina",11.00,"Printzen (Printzen 2001)",,"U",,,,0,1586
,,,"ARTHBIA","ARTHBIA","ARTHBIA",,"Arthonia biatoricola",11.00,"Ihlen & Owe-Larsson  (Ihlen et al. 2004b)",,"U",,,,0,1587
,,,"PROTRYA","PROTRYA","PROTRYA",,"Protoparmelia ryaniana",11.00,"van den Boom, Sipman & Elix (van den Boom et al. 2007)",,"U",,,,0,1588
,,,"VERRPAP","VERRPAP","VERRPAP",,"Verrucaria papillosa",11.00,"Ach. (Breuss 2007b, Knudsen et al. 2008b)",,"U",,,,0,1589
,,,"PELTEVA","PELTEVA","PELTEVA",,"Peltigera evansiana",11.00,"Gyelnik","peppered pelt","U",,"N",,0,1590
,,,"OCHRISI","OCHRISI","OCHRISI",,"Ochrolechia isidiata",11.00,"(Malme) Verseghy (Lendemer& Harris 2014)",,"U",,,,0,1591
,,,"LICHAHL","LICHAHL","LICHAHL",,"Lichinodium ahlneri",11.00,"Henssen (Spribille et al. 2010)","crushed velvet","U",,,,0,1592
,,,"ZWACKHA","ZWACKHA","ZWACKHA",,"Zwackhia sp.",11.00,"Körber",,"U",,,,0,1593
,,,"ASPIREP","ASPIREP","ASPIREP",,"Aspicilia reptans",11.00,"(Looman) Wetmore Syn.: Lecanora reptans:",,"U",,"N",,0,1594
,,,"ASTRDIL","ASTRDIL","ASTRDIL",,"Astrothelium diplocarpoides",11.00,"Müll. Arg.  (Lücking et al. 2011b)",,"U",,,,0,1595
,,,"CALOPOL","CALOPOL","CALOPOL",,"Caloplaca pollinii",11.00,"(A. Massal.) Jatta",,"U",,,,0,1596
,,,"GASSCAT","GASSCAT","GASSCAT",,"Gassicurtia catasema",11.00,"(Tuck.) Marbach Syn.: Buellia catasema, B. caloosensis (Marbach 2000)",,"U",,,,0,1597
,,,"LECIDLL","LECIDLL","LECIDLL",,"Lecidella sp.",11.00,"Körber",,"U",,"N",,0,1598
,,,"CALOEXS","CALOEXS","CALOEXS",,"Caloplaca exsecuta",11.00,"(Nyl.) Dalla Torre & Sarnth.",,"U",,,,0,1599
,,,"PORPSUP","PORPSUP","PORPSUP",,"Porpidia superba",11.00,"(Körber) Hertel & Knoph Syn.: Huilia superba",,"U",,,,0,1600
,,,"LEPRFIN","LEPRFIN","LEPRFIN",,"Lepraria finkii",11.00,"(B. de Lesd.) R. C. Harris (Lendemer 2013b)  Syns: Crocynia aliciae, C. americana",,"U",,,,0,1601
,,,"LEPTCON","LEPTCON","LEPTCON",,"Leptorhaphis contorta",11.00,"Degel.",,"U",,,,0,1602
,,,"FARNOLD","FARNOLD","FARNOLD",,"Farnoldia sp.",11.00,"Hertel",,"U",,"N",,0,1603
,,,"LEPTPAR","LEPTPAR","LEPTPAR",,"Leptorhaphis parameca",11.00,"(A. Massal.) Körber",,"U",,,,0,1604
,,,"PSORMON","PSORMON","PSORMON",,"Psora montana",11.00,"Timdal","brown-eyed scale","U",,"N",,0,1605
,,,"VERRARC","VERRARC","VERRARC",,"Verrucaria arctica",11.00,"Lynge",,"U",,,,0,1606
,,,"ARTHDIT","ARTHDIT","ARTHDIT",,"Arthothelium distendens",11.00,"(Nyl.) Müll. Arg.",,"U",,,,0,1607
,,,"LETHVUL","LETHVUL","LETHVUL",,"Letharia vulpina",11.00,"(L.) Hue Syn.: Evernia vulpina","timber wolf","U",,"N",,0,1608
,,,"PERTSUC","PERTSUC","PERTSUC",,"Pertusaria suboculata",11.00,"Brodo & Dibben",,"U",,"N",,0,1609
,,,"ECHIINT","ECHIINT","ECHIINT",,"Echinoplaca intercedens",11.00,"Vezda",,"U",,,,0,1610
,,,"LEIOSER","LEIOSER","LEIOSER",,"Leiorreuma sericeum",11.00,"(Eschw.) Staiger  Syn.: Phaeographis sericea (Staiger 2002)",,"U",,,,0,1611
,,,"USNEFUR","USNEFUR","USNEFUR",,"Usnea furfurosula",11.00,"(Zahlbr.) Motyka",,"U",,,,0,1612
,,,"PSEUSUB","PSEUSUB","PSEUSUB",,"Pseudopyrenula subnudata",11.00,"Müll. Arg. (Lücking et al. 2011b)",,"U",,,,0,1613
,,,"CALOEDI","CALOEDI","CALOEDI",,"Calopadia editae",11.00,"Vezda ex Chaves & Lücking  (Lücking et al. 2011b)",,"U",,,,0,1614
,,,"PERTINE","PERTINE","PERTINE",,"Pertusaria iners",11.00,"R. C. Harris",,"U",,,,0,1615
,,,"CALOISI","CALOISI","CALOISI",,"Caloplaca isidiigera",11.00,"Vezda (Šoun et al. 2011)",,"U",,,,0,1616
,,,"AGONGEL","AGONGEL","AGONGEL",,"Agonimia gelatinosa",11.00,"(Ach.) M. Brand & Diederich Syn.: Polyblastia gelatinosa (Sérusiaux et al. 1999)",,"U",,,,0,1617
,,,"XANTHOM","XANTHOM","XANTHOM",,"Xanthomendoza sp.",11.00,"S. Y. Kondr. & Kärnefelt",,"U",,,,0,1618
,,,"ACARPEL","ACARPEL","ACARPEL",,"Acarospora peliscypha",11.00,"Th. Fr.",,"U",,,,0,1619
,,,"HALODIS","HALODIS","HALODIS",,"Halospora discrepans",11.00,"(J. Lahm ex Arnold) Hafellner (Dillman et al. 2012)",,"U",,,,0,1620
,,,"BRYOPLA","BRYOPLA","BRYOPLA",,"Bryoplaca sp.",11.00,"Søchting, Frödén & Arup (Arup et al. 2013)",,"U",,,,0,1621
,,,"STEIGEO","STEIGEO","STEIGEO",,"Steinia geophana",11.00,"(Nyl.) Stein Syn.: Lecidea geophana, Biatorella geophana",,"U",,"N",,0,1622
,,,"HAEMFLE","HAEMFLE","HAEMFLE",,"Haematomma flexuosum",11.00,"Hillm. (Staiger & Kalb 1995)",,"U",,,,0,1623
,,,"POLYROS","POLYROS","POLYROS",,"Polycauliona rosei",11.00,"(Hasse) Arup, Frödén & Søchting  Syn.: Caloplaca rosei",,"U",,,,0,1624
,,,"PARVOPL","PARVOPL","PARVOPL",,"Parvoplaca sp.",11.00,"Arup, Søchting & Frödén (Arup et al. 2013)",,"U",,,,0,1625
,,,"LECIVER","LECIVER","LECIVER",,"Lecidea versicolor",11.00,"Schwein. (Printzen 1995)",,"U",,,,0,1626
,,,"LECISUC","LECISUC","LECISUC",,"Lecidea subcandida",11.00,"H. Magn.",,"U",,,,0,1627
,,,"SPORAST","SPORAST","SPORAST",,"Sporastatia sp.",11.00,"A. Massal.",,"U",,"N",,0,1628
,,,"LEPRNOR","LEPRNOR","LEPRNOR",,"Lepraria normandinoides",11.00,"Lendemer & R. C. Harris (Lendemer & Harris 2007)",,"U",,,,0,1629
,,,"XANTBAR","XANTBAR","XANTBAR",,"Xanthoparmelia barbatica",11.00,"(Elix) Egan",,"U",,,,0,1630
,,,"RUSAELE","RUSAELE","RUSAELE",,"Rusavskia elegans",11.00,"(Link) S. Y. Kondr. & Kärnefelt  Syn.: Caloplaca elegans, C. splendens, Placodium elegans",,"U",,,,0,1631
,,,"CLAVLAC2","CLAVLAC2","CLAVLAC",,"Clavascidium lacinulatum var. erythrostrum",11.00,"var.  (Breuss) M. Prieto (Prieto et al. 2012)",,"U",,,,0,1632
,,,"FLAKEA","FLAKEA","FLAKEA",,"Flakea sp.",11.00,"O. E. Erikss. (Hansen 2003; Perlmutter 2006)",,"U",,,,0,1633
,,,"LICHSUB","LICHSUB","LICHSUB",,"Lichenostigma subradians",11.00,"Hafellner, Calatyud & Nav.-Ros. (Calatayud et al. 2002)",,"U",,,,0,1634
,,,"MOELLER","MOELLER","MOELLER",,"Moelleropsis sp.",11.00,"Gyelnik",,"U",,,,0,1635
,,,"SOLOOCT","SOLOOCT","SOLOOCT",,"Solorina octospora",11.00,"(Arnold) Arnold","tundra owl","U",,"N",,0,1636
,,,"LECIPOA","LECIPOA","LECIPOA",,"Lecidea polaris",11.00,"Lynge",,"U",,,,0,1637
,,,"UMBISCH","UMBISCH","UMBISCH",,"Umbilicaria scholanderi",11.00,"(Llano) Krog Syn.: Agyrophora scholanderi",,"U",,,,0,1638
,,,"HYPORIP","HYPORIP","HYPORIP",,"Hypotrachyna riparia",11.00,"McCune (McCune 1998a)",,"U",,,,0,1639
,,,"BACIKEK","BACIKEK","BACIKEK",,"Bacidia kekesiana",11.00,"R. C. Harris (Harris 2009)",,"U",,,,0,1640
,,,"PSORLUR","PSORLUR","PSORLUR",,"Psora luridella",11.00,"(Tuck.) Fink Syn.: Lecidea luridella",,"U",,,,0,1641
,,,"RINOOLE","RINOOLE","RINOOLE",,"Rinodina oleae",11.00,"Bagl. (Sheard 2010)",,"U",,,,0,1642
,,,"ACARMOE","ACARMOE","ACARMOE",,"Acarospora moenium",11.00,"(Vainio) Räsänen  (Nordin et al. 2009)",,"U",,,,0,1643
,,,"SQUASUB","SQUASUB","SQUASUB",,"Squamulea subsoluta",11.00,"(Nyl.) Arup, Søchting& Frödén  Syns.: Caloplaca irrubescens, C. modesta, C. subsoluta",,"U",,,,0,1644
,,,"TREMLIC","TREMLIC","TREMLIC",,"Tremella lichenicola",11.00,"Diederich (Diederich 1996)",,"U",,,,0,1645
,,,"PHAEBRA","PHAEBRA","PHAEBRA",,"Phaeographis brasiliensis",11.00,"(A. Massal.) Kalb & Matthes-Leicht (Archer 2006)",,"U",,,,0,1646
,,,"PHOMPUN","PHOMPUN","PHOMPUN",,"Phoma puncteliae",11.00,"Diederich & Lawrey (Lawrey et al. 2012)",,"U",,,,0,1647
,,,"CLADECM3","CLADECM3","CLADECM",,"Cladonia ecmocyna ssp. occidentalis",11.00,"subsp.  Ahti (Brodo& Ahti 1996)","lesser frost-soldiers","U",,"N",,0,1648
,,,"ARTHRED","ARTHRED","ARTHRED",,"Arthonia redingeri",11.00,"Grube (Grube 2007)",,"U",,,,0,1649
,,,"BUELSUB","BUELSUB","BUELSUB",,"Buellia subdispersa",11.00,"Mig. (Nordin 1999)",,"U",,,,0,1650
,,,"BUELEPI","BUELEPI","BUELEPI",,"Buellia epigaea",11.00,"(Pers.) Tuck.",,"U",,,,0,1651
,,,"PERTSIN","PERTSIN","PERTSIN",,"Pertusaria sinusmexicani",11.00,"Dibben",,"U",,,,0,1652
,,,"ARTHPET","ARTHPET","ARTHPET",,"Arthonia peltigerea",11.00,"Th. Fr. (Hafellner et al. 2002)",,"U",,,,0,1653
,,,"PYRENOC","PYRENOC","PYRENOC",,"Pyrenocollema sp.",11.00,"Reinke",,"U",,"N",,0,1654
,,,"ARTHPLU","ARTHPLU","ARTHPLU",,"Arthopyrenia plumbaria",11.00,"(Stizenb. ex Hasse) R. C. Harris Syns.: Porina plumbaria, Pyrenula herrei",,"U",,"N",,0,1655
,,,"RINOPAH","RINOPAH","RINOPAH",,"Rinodina pachysperma",11.00,"H. Magn.",,"U",,,,0,1656
,,,"CATINIG","CATINIG","CATINIG",,"Catillaria nigroclavata",11.00,"(Nyl.) Schuler Syn.: Bacidia declinis, Bilimbia declinis, Lecidea declinis",,"U",,,,0,1657
,,,"FLAVFLV","FLAVFLV","FLAVFLV",,"Flavoplaca flavocitrina",11.00,"(Nyl.) Arup, Frödén& Søchting  Syn.: Caloplaca flavocitrina",,"U",,,,0,1658
,,,"RINOSIO","RINOSIO","RINOSIO",,"Rinodina siouxiana",11.00,"Sheard (Sheard 2010)",,"U",,,,0,1659
,,,"LECACAI","LECACAI","LECACAI",,"Lecanora caesiosulphurea",11.00,"Vainio",,"U",,,,0,1660
,,,"JULELAC","JULELAC","JULELAC",,"Julella lactea",11.00,"(A. Massal.) M. E. Barr (Harris 1995a) Syn.: Polyblastiopsis lactea",,"U",,,,0,1661
,,,"GRAPEUL","GRAPEUL","GRAPEUL",,"Graphis eulectra",11.00,"Tuck. Syn.: Phaeographis eulectra",,"U",,,,0,1662
,,,"HAEMACC","HAEMACC","HAEMACC",,"Haematomma accolens",11.00,"(Stirton) Hillm. (Staiger & Kalb 1995)",,"U",,,,0,1663
,,,"STRIJAM","STRIJAM","STRIJAM",,"Strigula jamesii",11.00,"(Swinscow) R. C. Harris  Syn.: Arthopyrenia affinis auct.",,"U",,,,0,1664
,,,"USNEAFF","USNEAFF","USNEAFF",,"Usnea affinis",11.00,"Motyka (apparent nomen nudum, identity uncertain)",,"U",,,,0,1665
,,,"CHAESTE","CHAESTE","CHAESTE",,"Chaenotheca stemonea",11.00,"(Ach.) Müll. Arg.","miner's whiskers","U",,"N",,0,1666
,,,"ZWACVIR","ZWACVIR","ZWACVIR",,"Zwackhia viridis",11.00,"(Pers. ex Ach.) Poetsch& Schied. (Ertz & Tehler 2011) Syn.: Opegrapha viridis",,"U",,,,0,1667
,,,"RINOGRA","RINOGRA","RINOGRA",,"Rinodina granuligera",11.00,"H. Magn.",,"U",,,,0,1668
,,,"PACHINV","PACHINV","PACHINV",,"Pachypeltis invadens",11.00,"(Lynge) Søchting, Frödén& Arup  Syn.: Caloplaca invadens",,"U",,,,0,1669
,,,"PSEUDIL1","PSEUDIL1","PSEUDIL",,"Pseudopyrenula diluta var. degenerans",11.00,"(Fée) Müll Arg. var.  Vainio (Harris 1998)",,"U",,,,0,1670
,,,"OPEGLAM","OPEGLAM","OPEGLAM",,"Opegrapha lamyi",11.00,"(O. J. Rich. ex Nyl.) Triebel Syn.: Leciographa lamyi",,"U",,,,0,1671
,,,"BACIROS","BACIROS","BACIROS",,"Bacidia rosellizans",11.00,"S. Ekman (Ekman 2009)",,"U",,,,0,1672
,,,"TONISUD","TONISUD","TONISUD",,"Toninia subdiffracta",11.00,"Timdal",,"U",,,,0,1673
,,,"ACARPUN","ACARPUN","ACARPUN",,"Acaroconium punctiforme",11.00,"Kocourk. & D. Hawksw. (Kocourková & Hawksworth 2008)",,"U",,,,0,1674
,,,"LECASCO","LECASCO","LECASCO",,"Lecanora schofieldii",11.00,"Brodo  (Brodo 2010)",,"U",,,,0,1675
,,,"PERTVIR","PERTVIR","PERTVIR",,"Pertusaria virensica",11.00,"R. C. Harris",,"U",,,,0,1676
,,,"THAMSUB","THAMSUB","THAMSUB",,"Thamnolia subuliformis",11.00,"(Ehrh.) W. L. Culb..",,"U",,,,0,1677
,,,"DIDYMEL","DIDYMEL","DIDYMEL",,"Didymellopsis sp.",11.00,"(P. A. Saccardo) Clem.& Shear",,"U",,,,0,1678
,,,"ACARCON","ACARCON","ACARCON",,"Acarospora contigua",11.00,"H. Magn. (Brodo et al. 2001, Knudsen 2007a)",,"U",,,,0,1679
,,,"LECINEA","LECINEA","LECINEA",,"Lecidea nearingii",11.00,"H. Magn.",,"U",,,,0,1680
,,,"NAETATR","NAETATR","NAETATR",,"Naetrocymbe atractospora",11.00,"(Zahlbr.) R. C. Harris (Harris 1995a)",,"U",,,,0,1681
,,,"LECAMAR","LECAMAR","LECAMAR",,"Lecanora marginata",11.00,"(Schaerer) Hertel & Rambold Syns.: Lecidea marginata, L. elata, L. purissima. See note under ""Lecidea amylacea.""",,"U",,,,0,1682
,,,"HYPODES","HYPODES","HYPODES",,"Hypotrachyna densirhizinata",11.00,"(Kurok.) Hale Syn.: Parmelia densirhizinata",,"U",,,,0,1683
,,,"ACARMAC","ACARMAC","ACARMAC",,"Acarospora macrospora",11.00,"(Hepp) A. Massal. ex Bagl.",,"U",,"N",,0,1684
,,,"TETRAME","TETRAME","TETRAME",,"Tetramelas sp.",11.00,"Norman",,"U",,,,0,1685
,,,"PACHYPH","PACHYPH","PACHYPH",,"Pachyphysis sp.",11.00,"R. C. Harris & Ladd (Harris & Ladd 2005, 2007)",,"U",,,,0,1686
,,,"OPEGANO","OPEGANO","OPEGANO",,"Opegrapha anomea",11.00,"Nyl. (Ertz et al. 2004)",,"U",,,,0,1687
,,,"HETEDEN","HETEDEN","HETEDEN",,"Heterodermia dendritica",11.00,"(Pers.) Poelt Syn.: Anaptychia dendritica",,"U",,,,0,1688
,,,"CRATMEL","CRATMEL","CRATMEL",,"Cratiria melanochlora",11.00,"(Kremp.) Marbach  Syn.:  Buellia melanochlora",,"U",,,,0,1689
,,,"MICATER","MICATER","MICATER",,"Micarea ternaria",11.00,"(Nyl.) Vezda Syn.: Lecidea suballinita",,"U",,,,0,1690
,,,"MYCOCAP","MYCOCAP","MYCOCAP",,"Mycomicrothelia captiosa",11.00,"(Kremp.) D. Hawksw.",,"U",,,,0,1691
,,,"ARTHBEC","ARTHBEC","ARTHBEC",,"Arthonia beccariana",11.00,"(Bagl.) Stizenb.  (Grube 2007)",,"U",,,,0,1692
,,,"RHIZLIN","RHIZLIN","RHIZLIN",,"Rhizocarpon lindsayanum",11.00,"Räsänen  Possibly a subspecies of R. geographicum",,"U",,,,0,1693
,,,"TONISUM","TONISUM","TONISUM",,"Toninia submexicana",11.00,"B. de Lesd.",,"U",,,,0,1694
,,,"MERIPER","MERIPER","MERIPER",,"Merismatium peregrinum",11.00,"(Flotow) Triebel (Harris & Lendemer 2005)",,"U",,,,0,1695
,,,"COENMON","COENMON","COENMON",,"Coenogonium moniliforme",11.00,"Tuck.",,"U",,,,0,1696
,,,"RHIZBAD","RHIZBAD","RHIZBAD",,"Rhizocarpon badioatrum",11.00,"(Flörke ex Sprengel) Th. Fr. Syn.: Buellia badioatra",,"U",,"N",,0,1697
,,,"SYZYPHY","SYZYPHY","SYZYPHY",,"Syzygospora physciacearum",11.00,"Diederich (Diederich 1996)",,"U",,,,0,1698
,,,"GYALFAG","GYALFAG","GYALFAG",,"Gyalecta fagicola",11.00,"(Hepp ex Arnold) Zwackh.  Syns.: Pachyphiale fagicola (Baloch et al. 2013a)",,"U",,,,0,1699
,,,"BUELPAR","BUELPAR","BUELPAR",,"Buellia parastata",11.00,"(Nyl.) Zahlbr.  Syn.:  Hafellia parastata",,"U",,,,0,1700
,,,"MYCOTET","MYCOTET","MYCOTET",,"Mycobilimbia tetramera",11.00,"(De Not.) Vitik., Ahti, Kuusinen, Lommi & T. Ulvinen ex Hafellner & Türk (Hafellner & Türk 2001)  Syn.: Bacidia fusca",,"U",,,,0,1701
,,,"TRAPPLA","TRAPPLA","TRAPPLA",,"Trapelia placodioides",11.00,"Coppins & P. James",,"U",,"N",,0,1702
,,,"LECASAL","LECASAL","LECASAL",,"Lecanora salina",11.00,"H. Magn.",,"U",,,,0,1703
,,,"THELIDI","THELIDI","THELIDI",,"Thelidium sp.",11.00,"A. Massal.",,"U",,"N",,0,1704
,,,"ALYXOCH","ALYXOCH","ALYXOCH",,"Alyxoria ochrocheila",11.00,"(Nyl.) Ertz & Tehler (Ertz & Tehler 2011) Syn.: Opegrapha ochrocheila",,"U",,,,0,1705
,,,"LASISTE","LASISTE","LASISTE",,"Lasiosphaeriopsis stereocaulicola",11.00,"(Lindsay) O. E. Eriksson & R. Sant. (Zhurbenko & Daniëls 2003)",,"U",,,,0,1706
,,,"PSORDIC","PSORDIC","PSORDIC",,"Psoroglaena dictyospora",11.00,"(Orange) H. Harada (Harada 2003)  Syn.: Macentina dictyospora",,"U",,,,0,1707
,,,"FISSURI","FISSURI","FISSURI",,"Fissurina sp.",11.00,"Fée",,"U",,,,0,1708
,,,"PUNCSUB","PUNCSUB","PUNCSUB",,"Punctelia subpraesignis",11.00,"(Nyl.) Krog  Syn.: Parmelia subpraesignis",,"U",,,,0,1709
,,,"JULETAX","JULETAX","JULETAX",,"Julella taxodii",11.00,"R. C. Harris (Harris 1995a)",,"U",,,,0,1710
,,,"PYXIALB","PYXIALB","PYXIALB",,"Pyxine albovirens",11.00,"(G. Meyer) Aptroot",,"U",,,,0,1711
,,,"AMELIEL","AMELIEL","AMELIEL",,"Ameliella sp.",11.00,"Fryday & Coppins (Fryday & Coppins 2008)",,"U",,,,0,1712
,,,"BLASAMM","BLASAMM","BLASAMM",,"Blastenia ammiospila",11.00,"(Wahlenb.) Arup, Søchting& Frödén  Syns. Caloplaca ammiospila, C. cinnamomea, C. discoidalis",,"U",,,,0,1713
,,,"NEOCINU","NEOCINU","NEOCINU",,"Neocoleroa inundata",11.00,"(Vainio) Diederich (Harris& Lendemer 2009) Reported as uncertain",,"U",,,,0,1714
,,,"ANZIAME","ANZIAME","ANZIAME",,"Anzia americana",11.00,"Yoshim. & Sharp",,"U",,,,0,1715
,,,"STAUARE","STAUARE","STAUARE",,"Staurothele areolata",11.00,"(Ach.) Lettau",,"U",,"N",,0,1716
,,,"ASPIANN","ASPIANN","ASPIANN",,"Aspicilia annulata",11.00,"(Lynge) J. W. Thomson Syn.: Lecanora annulata",,"U",,,,0,1717
,,,"LICHPYX","LICHPYX","LICHPYX",,"Lichenoconium pyxidatae",11.00,"(Oudem.) Petrak & H. Sydow",,"U",,,,0,1718
,,,"LECACAS","LECACAS","LECACAS",,"Lecanora caesiosora",11.00,"Poelt (Miller et al. 2005)",,"U",,,,0,1719
,,,"HYPOHET","HYPOHET","HYPOHET",,"Hypogymnia heterophylla",11.00,"L. Pike","seaside bone","U",,"N",,0,1720
,,,"LATHDIC","LATHDIC","LATHDIC",,"Lathagrium dichotomum",11.00,"(With.) Otálora, P. M. Jørg. & Wedin  Syn.: Collema dicotomum C. fluviatile, C. stenophyllum",,"U",,,,0,1721
,,,"GELTASS","GELTASS","GELTASS",,"Geltingia associata",11.00,"(Th. Fr.) Alstrup & D. Hawksw. Syn.: Lecidea associata",,"U",,,,0,1722
,,,"PYRESUE","PYRESUE","PYRESUE",,"Pyrenula subelliptica",11.00,"(Tuck.) R. C. Harris",,"U",,,,0,1723
,,,"PERTCAR","PERTCAR","PERTCAR",,"Pertusaria carneopallida",11.00,"(Nyl.) Anzi",,"U",,"N",,0,1724
,,,"TONINIA","TONINIA","TONINIA",,"Toninia sp.",11.00,"A. Massal.",,"U",,"N",,0,1725
,,,"HALEALP","HALEALP","HALEALP",,"Halecania alpivaga",11.00,"(Th. Fr.) M. Mayrhofer Syns.: Lecania alpivaga, L. disceptans, L. thallophila, Lecanora disceptans",,"U",,"N",,0,1726
,,,"TAENIOL","TAENIOL","TAENIOL",,"Taeniolella sp.",11.00,"S. Hughes",,"U",,,,0,1727
,,,"GRAPINV","GRAPINV","GRAPINV",,"Graphis inversa",11.00,"R. C. Harris",,"U",,,,0,1728
,,,"DICTSER","DICTSER","DICTSER",,"Dictyonema sericeum",11.00,"(Sw.) Berk.",,"U",,,,0,1729
,,,"TAPEGRA","TAPEGRA","TAPEGRA",,"Tapellaria granulosa",11.00,"Lücking & Rivas Plata (Lücking et al. 2011b)",,"U",,,,0,1730
,,,"LECATOR","LECATOR","LECATOR",,"Lecanora torrida",11.00,"Vainio",,"U",,,,0,1731
,,,"VERRASE","VERRASE","VERRASE",,"Verrucaria aspecta",11.00,"Breuss (Breuss 2007b)",,"U",,,,0,1732
,,,"PHYSCAE","PHYSCAE","PHYSCAE",,"Physcia caesia",11.00,"(Hoffm.) Hampe ex Fürnr.","powdered rosette","U",,"N",,0,1733
,,,"LECAPOU","LECAPOU","LECAPOU",,"Lecanora poluninii",11.00,"Lynge",,"U",,,,0,1734
,,,"HETENAM","HETENAM","HETENAM",,"Heterodermia namaquana",11.00,"Brusse (Esslinger & Bratt 1998)",,"U",,,,0,1735
,,,"CALOBIA","CALOBIA","CALOBIA",,"Calogaya biatorina",11.00,"(A. Massal.) Arup, Frödén& Søchting  Syn.: Caloplaca biatorina",,"U",,,,0,1736
,,,"LECASUB","LECASUB","LECASUB",,"Lecanora subrugosa",11.00,"Nyl.",,"U",,,,0,1737
,,,"SCHACOR","SCHACOR","SCHACOR",,"Schaereria corticola",11.00,"Muhr & Tønsberg",,"U",,"N",,0,1738
,,,"PYRENIG","PYRENIG","PYRENIG",,"Pyrenothrix nigra",11.00,"Riddle Syn.: Lichenothrix riddlei",,"U",,,,0,1739
,,,"CLADACM","CLADACM","CLADACM",,"Cladonia acuminans",11.00,"R. C. Harris (Harris 2009)",,"U",,,,0,1740
,,,"POLYQUI","POLYQUI","POLYQUI",,"Polymeridium quinqueseptatum",11.00,"(Nyl.) R. C. Harris Syn.: Arthopyrenia quinqueseptata, Pyrenula quinqueseptata",,"U",,,,0,1741
,,,"ARTHDIL","ARTHDIL","ARTHDIL",,"Arthonia diploiciae",11.00,"Calat. & Diederich (Grube 2007, Lendemer et al. 2009b)",,"U",,,,0,1742
,,,"PHAEADI","PHAEADI","PHAEADI",,"Phaeophyscia adiastola",11.00,"(Essl.) Essl. Syn.: Physcia adiastola","granulated shadow","U",,"N",,0,1743
,,,"XANTJOR","XANTJOR","XANTJOR",,"Xanthoparmelia joranadia",11.00,"(T. H. Nash) Hale Syn.: Parmelia joranadia",,"U",,,,0,1744
,,,"XYLOGRA","XYLOGRA","XYLOGRA",,"Xylographa sp.",11.00,"(Fr.) Fr.",,"U",,"N",,0,1745
,,,"ARTHMOL","ARTHMOL","ARTHMOL",,"Arthonia molendoi",11.00,"(Heufl. ex Frauenf.) R. Sant. (Alstrup & Cole 1998; Hafellner et al. 2002)",,"U",,,,0,1746
,,,"MICAPEL","MICAPEL","MICAPEL",,"Micarea peliocarpa",11.00,"(Anzi) Coppins & R. Sant. Syn.: Bacidia trisepta, Bilimbia trisepta",,"U",,"N",,0,1747
,,,"MELASPI","MELASPI","MELASPI",,"Melaspilea sp.",11.00,"Nyl.",,"U",,,,0,1748
,,,"AGYRIUM","AGYRIUM","AGYRIUM",,"Agyrium sp.",11.00,"Fr.",,"U",,,,0,1749
,,,"VAHLLAB","VAHLLAB","VAHLLAB",,"Vahliella labrata",11.00,"(P. M. Jørg.) P. M. Jørg. (Jørgensen 2008)  Syn.: Fuscopannaria labrata",,"U",,,,0,1750
,,,"ACAROLI","ACAROLI","ACAROLI",,"Acarospora oligospora",11.00,"(Nyl.) Arnold",,"U",,,,0,1751
,,,"CALODUR","CALODUR","CALODUR",,"Caloplaca durietzii",11.00,"H. Magn",,"U",,,,0,1752
,,,"CATIERY","CATIERY","CATIERY",,"Catillaria erysiboides",11.00,"(Nyl.) Th. Fr. Syn.: Arthonia carneorufa (Printzen& Tønsberg 1999)",,"U",,,,0,1753
,,,"THELDEC","THELDEC","THELDEC",,"Thelidium decipiens",11.00,"(Nyl.) Kremp.",,"U",,"N",,0,1754
,,,"PERTPRU","PERTPRU","PERTPRU",,"Pertusaria pruinifera",11.00,"Erichsen",,"U",,,,0,1755
,,,"PHYLLOP","PHYLLOP","PHYLLOP",,"Phyllopsora sp.",11.00,"Müll. Arg.",,"U",,,,0,1756
,,,"SPHACOI","SPHACOI","SPHACOI",,"Sphaerellothecium coniodes",11.00,"(Nyl.) Cl. Roux & Diederich (Hodkinson et al. 2009)",,"U",,,,0,1757
,,,"PARMOMP2","PARMOMP2","PARMOMP",,"Parmelia omphalodes ssp. pinnatifida",11.00,"subsp.  (Kurok.) Skult",,"U",,,,0,1758
,,,"PHYSPER","PHYSPER","PHYSPER",,"Physconia perisidiosa",11.00,"(Erichsen) Moberg","dissolving frost","U",,"N",,0,1759
,,,"BAGLBAL","BAGLBAL","BAGLBAL",,"Bagliettoa baldensis",11.00,"(A. Massal.) Vezda (Breuss 2007a) Syn.: Verrucaria baldensis",,"U",,,,0,1760
,,,"PROTHYP","PROTHYP","PROTHYP",,"Protoparmelia hypotremella",11.00,"Herk, Spier & V. Wirth (Brodo & Aptroot 2005)",,"U",,,,0,1761
,,,"HETETRA","HETETRA","HETETRA",,"Heteroplacidium transmutans",11.00,"K. Knudsen, Breuss & Kocourk. (Knudsen et al. 2014)",,"U",,,,0,1762
