"APCFamily","FamilyCode","OldCode","Code","SplCode","TreeCode","ScientificName","Lifeform","Authority","EnglishName","ShortenedGuideName","EnglishNameUpdate2018","Native","Codetype","ID","TaxonLevel","IsAttribute","Report"
,"BRACHYH","HOMANEV","HOMANEV","HOMANEV",,"Homalothecium nevadense",9,"(Lesq.) Ren. & Card.",,,,"N","U",20497,"spe",0,1
,"BRACHYH","HOMANUT","HOMANUT","HOMANUT",,"Homalothecium nuttallii",9,"(Wils.) Jaeg.",,,,"N","U",20498,"spe",0,1
,"BRACHYH","HOMAPIN","HOMAPIN","HOMAPIN",,"Homalothecium pinnatifidum",9,"(Sull. & Lesq.) Lawt.",,,,"N","U",20499,"spe",0,1
,"BRACHYH","HOMALOH","HOMALOH","HOMALOH",,"Homalothecium sp.",9,,"curl-moss",,"curl moss","N","U",20500,"gen",0,1
,"HOOKERA","HOOKACU","HOOKACU","HOOKACU",,"Hookeria acutifolia",9,"Hook. & Grev.",,,,"N","U",20501,"spe",0,1
,"HOOKERA","HOOKLUC","HOOKLUC","HOOKLUC",,"Hookeria lucens",9,"(Hedw.) Sm.","shining clear-moss",,"shining clear moss","N","U",20502,"spe",0,1
,"HOOKERA","HOOKERI","HOOKERI","HOOKERI",,"Hookeria sp.",9,,"clear-moss",,"clear moss","N","U",20503,"gen",0,1
,"HOOKERA","HOOKERA","HOOKERA","HOOKERA",,"Hookeriaceae",9,,,,,"N","U",20504,"fam",0,1
,"POTTIAC","HUSNTOR","TRICAUS","TRICAUS",,"Husnotiella torquescens",9,"(Card.) Bartr.",,,,,"S",20505,"spe",0,0
,"GRIMMIC","HYDRMOL","GRIMMOL","GRIMMOL",,"Hydrogrimmia mollis",9,"(Bruch & Schimp.) Loeske",,,,,"S",20506,"spe",0,0
,"GRIMMIC","HYDROGR","GRIMMIA","GRIMMIA",,"Hydrogrimmia sp.",9,,,,,,"S",20507,"gen",0,0
,"AMBLYSE","HYGRFLU","HYGRFLU","HYGRFLU",,"Hygroamblystegium fluviatile",9,"(Hedw.) Loeske","brook-side feathermoss",,"brook-side stiff moss","N","U",20508,"spe",0,1
,"AMBLYSE","HYGRFLU2","HYGRFLU","HYGRFLU",,"Hygroamblystegium fluviatile var. ovatum",9,"Grout",,,,,"S",20509,"var",0,0
,"AMBLYSE","HYGRNOT","HYGRNOT","HYGRNOT",,"Hygroamblystegium noterophilum",9,"(Sull. & Lesq. in Sull.) Warnst.",,,,"N","U",20510,"spe",0,1
,"AMBLYSE","HYGRTEN","HYGRTEN","HYGRTEN",,"Hygroamblystegium tenax",9,"(Hedw.) Jenn.","fountain feathermoss",,"fountain stiff moss","N","U",20511,"spe",0,1
,"AMBLYSE","HYGRTEN1","HYGRTEN","HYGRTEN",,"Hygroamblystegium tenax var. spinifolium",9,"(Schimp.) Jenn.",,,,,"S",20512,"var",0,0
,"AMBLYSE","HYGRTEN2","HYGRTEN","HYGRTEN",,"Hygroamblystegium tenax var. tenax",9,,,,,,"S",20513,"var",0,0
,"AMBLYSE","HYGRALP","HYGRALP","HYGRALP",,"Hygrohypnum alpestre",9,"(Hedw.) Loeske",,,,"N","U",20514,"spe",0,1
,"AMBLYSE","HYGRALI","HYGRALI","HYGRALI",,"Hygrohypnum alpinum",9,"(Lindb.) Loeske",,,,"N","U",20515,"spe",0,1
,"AMBLYSE","HYGRBES","HYGRBES","HYGRBES",,"Hygrohypnum bestii",9,"(Ren. & Bryhn in Ren.) Broth.",,,,"N","U",20516,"spe",0,1
,"AMBLYSE","HYGRCOC","HYGRCOC","HYGRCOC",,"Hygrohypnum cochlearifolium",9,"(Vent. ex De Not.) Broth.",,,,"N","U",20517,"spe",0,1
,"AMBLYSE","HYGRDUR","HYGRDUR","HYGRDUR",,"Hygrohypnum duriusculum",9,"(De Not.) Jamieson","broad-leaved brook-moss",,"broad-leaved brook moss","N","U",20518,"spe",0,1
,"AMBLYSE","HYGRLUR","HYGRLUR","HYGRLUR",,"Hygrohypnum luridum",9,"(Hedw.) Jenn.","drab brook-moss",,"drab brook moss","N","U",20519,"spe",0,1
,"AMBLYSE","HYGRLUR1","HYGRLUR","HYGRLUR",,"Hygrohypnum luridum var. ehlei",9,"(Arnell) Wijk & Marg.",,,,,"S",20520,"var",0,0
,"AMBLYSE","HYGRLUR2","HYGRLUR","HYGRLUR",,"Hygrohypnum luridum var. julaceum",9,"(Schimp.) Podp.",,,,,"S",20521,"var",0,0
,"AMBLYSE","HYGRLUR4","HYGRLUR","HYGRLUR",,"Hygrohypnum luridum var. subsphaericarpon",9,"(Brid.) C. Jens.",,,,,"S",20522,"var",0,0
,"AMBLYSE","HYGRMOL","HYGRMOL","HYGRMOL",,"Hygrohypnum molle",9,"(Hedw.) Loeske","soft brook-moss",,"soft brook moss","N","U",20523,"spe",0,1
,"AMBLYSE","HYGRNOR","HYGRNOR","HYGRNOR",,"Hygrohypnum norvegicum",9,"(Schimp. in B.S.G.) Amann",,,,"N","U",20524,"spe",0,1
,"AMBLYSE","HYGROCH","HYGROCH","HYGROCH",,"Hygrohypnum ochraceum",9,"(Turn. ex Wils.) Loeske","claw brook-moss",,"claw brook moss","N","U",20525,"spe",0,1
,"AMBLYSE","HYGROCH1","HYGROCH","HYGROCH",,"Hygrohypnum ochraceum var. filiforme",9,"(Limpr.) Amann",,,,,"S",20526,"var",0,0
,"AMBLYSE","HYGROCH2","HYGROCH","HYGROCH",,"Hygrohypnum ochraceum var. flaccidum",9,"(Milde) Amann",,,,,"S",20527,"var",0,0
,"AMBLYSE","HYGROCH4","HYGROCH","HYGROCH",,"Hygrohypnum ochraceum var. uncinatum",9,"(Milde) Loeske",,,,,"S",20528,"var",0,0
,"AMBLYSE","HYGRPOL","HYGRPOL","HYGRPOL",,"Hygrohypnum polare",9,"(Lindb.) Loeske","polar brook-moss",,"polar brook moss","N","U",20529,"spe",0,1
,"AMBLYSE","HYGRSMI","HYGRSMI","HYGRSMI",,"Hygrohypnum smithii",9,"(Sw. in Lilj.) Broth.","arctic brook-moss",,"arctic brook moss","N","U",20530,"spe",0,1
,"AMBLYSE","HYGROHY","HYGROHY","HYGROHY",,"Hygrohypnum sp.",9,,"brook-moss",,"brook moss","N","U",20531,"gen",0,1
,"AMBLYSE","HYGRSTY","HYGRSTY","HYGRSTY",,"Hygrohypnum styriacum",9,"(Limpr.) Broth.","snow brook-moss",,"snow brook moss","N","U",20532,"spe",0,1
,"HYLOCOI","HYLOCOI","HYLOCOI","HYLOCOI",,"Hylocomiaceae",9,,,,,"N","U",20533,"fam",0,1
,"HYLOCOI","HYLOPYR","HYLOPYE","HYLOPYE",,"Hylocomium pyrenaicum",9,"(Spruce) Lindb.",,,,,"S",20534,"spe",0,0
,"HYLOCOI","HYLOCOM","HYLOCOM","HYLOCOM",,"Hylocomium sp.",9,,"wood-moss",,"step moss","N","U",20535,"gen",0,1
,"HYLOCOI","HYLOSPL","HYLOSPL","HYLOSPL",,"Hylocomium splendens",9,"(Hedw.) Schimp. in B.S.G.","step moss",,"step moss","N","U",20536,"spe",0,1
,"HYLOCOI","HYLOUMB","HYLOUMR","HYLOUMR",,"Hylocomium umbratum",9,"(Hedw.) Schimp.",,,,,"S",20537,"spe",0,0
,"POTTIAC","HYMEINS","HYMEINS","HYMEINS",,"Hymenostylium insigne",9,"(Dix.) Podp.","robust tufa-moss",,"robust lime moss","N","U",20538,"spe",0,1
,"POTTIAC","HYMEREC","HYMEREC","HYMEREC",,"Hymenostylium recurvirostrum",9,"(Hedw.) Dix.","hook-beak tufa-moss",,"hook-beak lime moss","N","U",20539,"spe",0,1
,"POTTIAC","HYMENOS","HYMENOS","HYMENOS",,"Hymenostylium sp.",9,,"tufa-moss",,"lime moss","N","U",20540,"gen",0,1
,"HYPNACE","HYPNACE","HYPNACE","HYPNACE",,"Hypnaceae",9,,,,,"N","U",20541,"fam",0,1
,"HYPNACE","HYPNBAM","HYPNBAM","HYPNBAM",,"Hypnum bambergeri",9,"Schimp.","golden claw-moss",,"golden claw moss","N","U",20542,"spe",0,1
,"HYPNACE","HYPNBRI","HYPNREC","HYPNREC",,"Hypnum bridelianum",9,"Crum et al.",,,,,"S",20543,"spe",0,0
,"HYPNACE","HYPNCAL","HYPNCAL","HYPNCAL",,"Hypnum callichroum",9,"Funck ex Brid.","downy claw-moss",,"downy claw moss","N","U",20544,"spe",0,1
,"HYPNACE","HYPNCIR","HYPNCIR","HYPNCIR",,"Hypnum circinale",9,"Hook.","coiled-leaf claw-moss",,"coiled-leaf claw moss","N","U",20545,"spe",0,1
,"HYPNACE","HYPNCUP","HYPNCUP","HYPNCUP",,"Hypnum cupressiforme",9,"Hedw.","cypress-leaved claw-moss",,"cypress-leaved claw moss","N","U",20546,"spe",0,1
,"HYPNACE","HYPNCUP1","HYPNCUP1","HYPNCUP",,"Hypnum cupressiforme var. cupressiforme",9,,"cypress-leaved claw-moss",,"cypress-leaved claw moss","N","U",20547,"var",0,1
,"HYPNACE","HYPNCUP5","HYPNCUP5","HYPNCUP",,"Hypnum cupressiforme var. lacunosum",9,"Brid.",,,,"N","U",20548,"var",0,1
,"HYPNACE","HYPNCUP3","HYPNCUP3","HYPNCUP",,"Hypnum cupressiforme var. resupinatum",9,"(Tayl.) Schimp.",,,,"N","U",20549,"var",0,1
,"HYPNACE","HYPNDIE","HYPNDIE","HYPNDIE",,"Hypnum dieckii",9,"Ren. & Card. in Roll.",,,,"N","U",20550,"spe",0,1
,"HYPNACE","HYPNLIN","HYPNLIN","HYPNLIN",,"Hypnum lindbergii",9,"Mitt.","Lindberg's claw-moss",,"Lindberg's claw moss","N","U",20551,"spe",0,1
,"HYPNACE","HYPNPAL","HYPNPAL","HYPNPAL",,"Hypnum pallescens",9,"(Hedw.) P. Beauv.",,,,"N","U",20552,"spe",0,1
,"HYPNACE","HYPNPLI","HYPNPLI","HYPNPLI",,"Hypnum plicatulum",9,"(Lindb.) Jaeg.",,,,"N","U",20553,"spe",0,1
,"HYPNACE","HYPNPRA","HYPNPRA","HYPNPRA",,"Hypnum pratense",9,"(Rabenh.) W. Koch ex Spruce","flat claw-moss",,"flat claw moss","N","U",20554,"spe",0,1
,"HYPNACE","HYPNPRO","HYPNPRO","HYPNPRO",,"Hypnum procerrimum",9,"Mol.",,,,"N","U",20555,"spe",0,1
,"HYPNACE","HYPNREC","HYPNREC","HYPNREC",,"Hypnum recurvatum",9,"(Lindb. & Arnell) Kindb.",,,,"N","U",20556,"spe",0,1
,"HYPNACE","HYPNREV","HYPNREV","HYPNREV",,"Hypnum revolutum",9,"(Mitt.) Lindb.","rusty claw-moss",,"rusty claw moss","N","U",20557,"spe",0,1
,"HYPNACE","HYPNUM","HYPNUM","HYPNUM",,"Hypnum sp.",9,,"claw-moss",,"claw moss","N","U",20558,"gen",0,1
,"HYPNACE","HYPNSUB","HYPNSUB","HYPNSUB",,"Hypnum subimponens",9,"Lesq.","curly claw-moss",,"curly claw moss","N","U",20559,"spe",0,1
,"HYPNACE","HYPNSUB1","HYPNSUB","HYPNSUB",,"Hypnum subimponens var. cristulum",9,"Kindb.",,,,,"S",20560,"var",0,0
,"HYPNACE","HYPNVAU","HYPNVAU","HYPNVAU",,"Hypnum vaucheri",9,"Lesq.","Vaucher's claw-moss",,"Vaucher's claw moss","N","U",20561,"spe",0,1
,"HYPOPTR","HYPOPTR","HYPOPTR","HYPOPTR",,"Hypopterygiaceae",9,,,,,"N","U",20562,"fam",0,1
,"HYPOPTR","HYPOFAU","HYPOFLA","HYPOFLA",,"Hypopterygium fauriei",9,"Besch.",,,,,"S",20563,"spe",0,0
,"HYPOPTR","HYPOPTE","HYPOPTE","HYPOPTE",,"Hypopterygium sp.",9,,"fan-moss",,"fan moss","N","U",20564,"gen",0,1
,"HYPNACE","ISOPMUE","ISOPMUE","ISOPMUE",,"Isopterygiopsis muelleriana",9,"(Schimp.) Iwats.","Mueller's silk-moss",,"Mueller's silk moss","N","U",20565,"spe",0,1
,"HYPNACE","ISOPPUL","ISOPPUL","ISOPPUL",,"Isopterygiopsis pulchella",9,"(Hedw.) Iwats.","neat silk-moss",,"neat silk moss","N","U",20566,"spe",0,1
,"HYPNACE","ISOPTER","ISOPTER","ISOPTER",,"Isopterygiopsis sp.",9,,"silk-moss",,"silk moss","N","U",20567,"gen",0,1
,"HYPNACE","ISOPELE","PSEUELE","PSEUELE",,"Isopterygium elegans",9,"(Brid.) Lindb.",,,,,"S",20568,"spe",0,0
,"HYPNACE","ISOPPUC","PSEUELE","PSEUELE",,"Isopterygium pulchellum",9,"(Hedw.) Jaeg.",,,,,"S",20569,"spe",0,0
,"BRACHYH","ISOTCRI","ISOTCRI","ISOTCRI",,"Isothecium cristatum",9,"(Hampe) Robins.",,,,"N","U",20570,"spe",0,1
,"BRACHYH","ISOTEUM","ISOTMYO","ISOTMYO",,"Isothecium eumyosuroides",9,"Dix.",,,,,"S",20571,"spe",0,0
,"BRACHYH","ISOTHEC","ISOTHEC","ISOTHEC",,"Isothecium sp.",9,,,,"variable moss","N","U",20572,"gen",0,1
,"BRACHYH","ISOTSPI","ISOTMYO","ISOTMYO",,"Isothecium spiculiferum",9,"(Mitt.) Ren. & Card.",,,,,"S",20573,"spe",0,0
,"BRACHYH","ISOTSTO","ISOTMYO","ISOTMYO",,"Isothecium stoloniferum",9,"Brid.",,,,,"S",20574,"spe",0,0
,"PTERIGN","IWATLEU","IWATLEU","IWATLEU",,"Iwatsukiella leucotricha",9,"(Mitt.) Buck & Crum",,,,"N","U",20575,"spe",0,1
,"PTERIGN","IWATSUK","IWATSUK","IWATSUK",,"Iwatsukiella sp.",9,,,,,"N","U",20576,"gen",0,1
,"DICRANA","KIAEBLY","KIAEBLY","KIAEBLY",,"Kiaeria blyttii",9,"(Schimp.) Broth.","Blytt's fork-moss",,"Blytt's fork moss","N","U",20577,"spe",0,1
,"DICRANA","KIAEBLY2","KIAEBLY","KIAEBLY",,"Kiaeria blyttii var. hispidula",9,"(Williams) Wijk & Marg.",,,,,"S",20578,"var",0,0
,"DICRANA","KIAEFAL","KIAEFAL","KIAEFAL",,"Kiaeria falcata",9,"(Hedw.) Hag.","sickle-leaved fork-moss",,"sickle-leaved fork moss","N","U",20579,"spe",0,1
,"DICRANA","KIAEGLA","KIAEGLA","KIAEGLA",,"Kiaeria glacialis",9,"(Berggr.) Hag.","snow fork-moss",,"snow fork moss","N","U",20580,"spe",0,1
,"DICRANA","KIAERIA","KIAERIA","KIAERIA",,"Kiaeria sp.",9,,"fork-moss",,"fork moss","N","U",20581,"gen",0,1
,"DICRANA","KIAESTA","KIAESTA","KIAESTA",,"Kiaeria starkei",9,"(Web. & Mohr) Hag.","Starke's fork-moss",,"Starke's fork moss","N","U",20582,"spe",0,1
,"BRACHYH","KINDORE","EURHORE","EURHORE",,"Kindbergia oregana",9,"(Sull.) Ochyra",,,,,"S",20583,"spe",0,0
,"BRACHYH","KINDPRA","EURHPRA","EURHPRA",,"Kindbergia praelonga",9,"(Hedw.) Ochyra",,,,,"S",20584,"spe",0,0
,"BRACHYH","KINDBER","EURHYNC","EURHYNC",,"Kindbergia sp.",9,,,,,,"S",20585,"gen",0,0
,"BRYACEA","LEPTPYI","LEPTPYI","LEPTPYI",,"Leptobryum pyriforme",9,"(Hedw.) Wils.","golden thread-moss",,"golden weed moss","N","U",20586,"spe",0,1
,"BRYACEA","LEPTOBR","LEPTOBR","LEPTOBR",,"Leptobryum sp.",9,,"thread-moss",,"weed moss","N","U",20587,"gen",0,1
,"AMBLYSE","LEPTBRE","LEPTRIP","LEPTRIP",,"Leptodictyum brevipes",9,"(Card. & Thér. ex Holz.) Broth.",,,,,"S",20588,"spe",0,0
,"AMBLYSE","LEPTHUM","LEPTHUM","LEPTHUM",,"Leptodictyum humile",9,"(P. Beauv.) Ochyra","constricted feathermoss",,"constricted trailing moss","N","U",20589,"spe",0,1
,"AMBLYSE","LEPTLAX","LEPTRIP","LEPTRIP",,"Leptodictyum laxirete",9,"(Card. & Thér.) Broth.",,,,,"S",20590,"spe",0,0
,"AMBLYSE","LEPTPEN","LEPTRIP","LEPTRIP",,"Leptodictyum pennellii",9,"(Bartr.) Robins.",,,,,"S",20591,"spe",0,0
,"AMBLYSE","LEPTRIP","LEPTRIP","LEPTRIP",,"Leptodictyum riparium",9,"(Hedw.) Warnst.","Kneiff's feathermoss",,"riparian trailing moss","N","U",20592,"spe",0,1
,"AMBLYSE","LEPTSIP","LEPTRIP","LEPTRIP",,"Leptodictyum sipho",9,"(P. Beauv.) Broth.",,,,,"S",20593,"spe",0,0
,"AMBLYSE","LEPTTRI","LEPTHUM","LEPTHUM",,"Leptodictyum trichopodium",9,"(Schultz) Warnst.",,,,,"S",20594,"spe",0,0
,"AMBLYSE","LEPTVAC","LEPTRIP","LEPTRIP",,"Leptodictyum vacillans",9,"(Sull.) Broth.",,,,,"S",20595,"spe",0,0
,"POTTIAC","LEPTREC","PARAREC","PARAREC",,"Leptodontium recurvifolium",9,"(Tayl.) Lindb.",,,,,"S",20596,"spe",0,0
,"POTTIAC","LEPTODN","PARALEP","PARALEP",,"Leptodontium sp.",9,,,,,,"S",20597,"gen",0,0
,"LESKEAC","LESCATR","PSEUATR","PSEUATR",,"Lescuraea atricha",9,"(Kindb.) Lawt.",,,,,"S",20598,"spe",0,0
,"LESKEAC","LESCBAI","PSEUBAI","PSEUBAI",,"Lescuraea baileyi",9,"(Best & Grout) Lawt.",,,,,"S",20599,"spe",0,0
,"LESKEAC","LESCINC","PSEUINC","PSEUINC",,"Lescuraea incurvata",9,"(Hedw.) Lawt.",,,,,"S",20600,"spe",0,0
,"LESKEAC","LESCINC2","PSEUINC2","PSEUINC",,"Lescuraea incurvata var. incurvata",9,,,,,,"S",20601,"var",0,0
,"LESKEAC","LESCJUL","PSEUJUL","PSEUJUL",,"Lescuraea julacea",9,"Besch. & Card.",,,,,"S",20602,"spe",0,0
,"LESKEAC","LESCPAT","PSEUPAT","PSEUPAT",,"Lescuraea patens",9,"(Lindb.) Arnell & C. Jens.",,,,,"S",20603,"spe",0,0
,"LESKEAC","LESCRAD","PSEURAD","PSEURAD",,"Lescuraea radicosa",9,"(Mitt.) Mönk.",,,,,"S",20604,"spe",0,0
,"LESKEAC","LESCRAD5","LESCRAD5","LESCRAD",,"Lescuraea radicosa f. holzingeri",9,"(Best.) Lawt.",,,,,"X",20605,"spe",0,1
,"LESKEAC","LESCRAD1","PSEURAD1","PSEURAD",,"Lescuraea radicosa var. compacta",9,"(Best) Lawt.",,,,,"S",20606,"var",0,0
,"LESKEAC","LESCRAD2","PSEURAD2","PSEURAD",,"Lescuraea radicosa var. denudata",9,"(Kindb.) Lawt.",,,,,"S",20607,"var",0,0
,"LESKEAC","LESCRAD3","PSEURAD3","PSEURAD",,"Lescuraea radicosa var. pallida",9,"(Best) Lawt.",,,,,"S",20608,"var",0,0
,"LESKEAC","LESCRAD4","PSEURAD4","PSEURAD",,"Lescuraea radicosa var. radicosa",9,,,,,,"S",20609,"var",0,0
,"LESKEAC","LESCSAX","LESCSAX","LESCSAX",,"Lescuraea saxicola",9,"(Schimp. in B.S.G.) Milde",,,,"N","U",20610,"spe",0,1
,"LESKEAC","LESCURA","LESCURA","LESCURA",,"Lescuraea sp.",9,,,,,"N","U",20611,"gen",0,1
,"LESKEAC","LESCSTE","PSEUSTE","PSEUSTE",,"Lescuraea stenophylla",9,"(Ren. & Card.) Kindb.",,,,,"S",20612,"spe",0,0
,"LESKEAC","LESKPOL","LESKPOL","LESKPOL",,"Leskea polycarpa",9,"Hedw.","many-fruited delicate-moss",,"many-fruited delicate moss","N","U",20613,"spe",0,1
,"LESKEAC","LESKEA","LESKEA","LESKEA",,"Leskea sp.",9,,"delicate-moss",,"delicate moss","N","U",20614,"gen",0,1
,"LESKEAC","LESKEAC","LESKEAC","LESKEAC",,"Leskeaceae",9,,,,,"N","U",20615,"fam",0,1
,"LESKEAC","LESKNER","LESKNER","LESKNER",,"Leskeella nervosa",9,"(Brid.) Loeske",,,,"N","U",20616,"spe",0,1
,"LESKEAC","LESKEEL","LESKEEL","LESKEEL",,"Leskeella sp.",9,,,,,"N","U",20617,"gen",0,1
,"LEUCODO","LEUCODO","LEUCODO","LEUCODO",,"Leucodontaceae",9,,,,,"N","U",20618,"fam",0,1
,"MNIACEA","LEUCACA","LEUCACA","LEUCACA",,"Leucolepis acanthoneuron",9,"(Schwaegr.) Lindb.","palm tree moss",,"palm-tree moss","N","U",20619,"spe",0,1
,"MNIACEA","LEUCMEN","LEUCACA","LEUCACA",,"Leucolepis menziesii",9,"(Hook.) Steere",,,,,"S",20620,"spe",0,0
,"MNIACEA","LEUCOLE","LEUCOLE","LEUCOLE",,"Leucolepis sp.",9,,,,"palm-tree moss","N","U",20621,"gen",0,1
,"AMBLYSE","LIMPREV","SCORREV","SCORREV",,"Limprichtia revolvens",9,"(Sw.) Loeske",,,,,"S",20622,"spe",0,0
,"AMBLYSE","LOESBAD","LOESBAD","LOESBAD",,"Loeskypnum badium",9,"(Hartm.) Paul",,,,"N","U",20623,"spe",0,1
,"AMBLYSE","LOESKYP","LOESKYP","LOESKYP",,"Loeskypnum sp.",9,,,,,"N","U",20624,"gen",0,1
,"AMBLYSE","LOESWIC","LOESWIC","LOESWIC",,"Loeskypnum wickesiae",9,"(Grout) Tuom.",,,,"N","U",20625,"spe",0,1
,"MEESIAC","MEESLON","MEESLON","MEESLON",,"Meesia longiseta",9,"Hedw.",,,,"N","U",20626,"spe",0,1
,"MEESIAC","MEESIA","MEESIA","MEESIA",,"Meesia sp.",9,,"hump-moss",,"hump moss","N","U",20627,"gen",0,1
,"MEESIAC","MEESTRI","MEESTRI","MEESTRI",,"Meesia triquetra",9,"(Richt.) Angstr.","three-angled hump-moss",,"three-ranked hump moss","N","U",20628,"spe",0,1
,"MEESIAC","MEESULI","MEESULI","MEESULI",,"Meesia uliginosa",9,"Hedw.","swamp hump-moss",,"swamp hump moss","N","U",20629,"spe",0,1
,"MEESIAC","MEESULI1","MEESULI","MEESULI",,"Meesia uliginosa var. alpina",9,"(Bruch) Hampe",,,,,"S",20630,"var",0,0
,"MEESIAC","MEESULI2","MEESULI","MEESULI",,"Meesia uliginosa var. uliginosa",9,,,,,,"S",20631,"var",0,0
,"MEESIAC","MEESIAC","MEESIAC","MEESIAC",,"Meesiaceae",9,,,,,"N","U",20632,"fam",0,1
,"NECKERC","METAMEN","NECKMEN","NECKMEN",,"Metaneckera menziesii",9,"(Hook.) Steere","Menzies' neckera",,,,"S",20633,"spe",0,0
,"NECKERC","METANEC","METANEC","METANEC",,"Metaneckera sp.",9,,,,,"N","U",20634,"gen",0,1
,"EPHEMER","MICROMI","MICROMI","MICROMI",,"Micromitrium sp.",9,,"micro-moss",,"micro moss","N","U",20635,"gen",0,1
,"EPHEMER","MICRTEN","MICRTEN","MICRTEN",,"Micromitrium tenerum",9,"(Bruch & Schimp. in B.S.G.) Crosby","micro-moss",,"micro moss","N","U",20636,"spe",0,1
,"BRYACEA","MIELMAC","HAPLMAC","HAPLMAC",,"Mielichhoferia macrocarpa",9,"(Hook.) Bruch & Schimp. ex Jaeg.",,,,,"S",20637,"spe",0,0
,"BRYACEA","MIELMIE","MIELMIE","MIELMIE",,"Mielichhoferia mielichhoferiana",9,"(Funck in Hook.) Loeske","alpine copper-moss",,"alpine copper moss","N","U",20638,"spe",0,1
,"BRYACEA","MIELICH","MIELICH","MIELICH",,"Mielichhoferia sp.",9,,,,"copper moss","N","U",20639,"gen",0,1
,"MNIACEA","MNIACEA","MNIACEA","MNIACEA",,"Mniaceae",9,,,,,"N","U",20640,"fam",0,1
,"MNIACEA","MNIUAMB","MNIUAMB","MNIUAMB",,"Mnium ambiguum",9,"H. Mull.","ambiguous leafy moss",,"ambiguous leafy moss","N","U",20641,"spe",0,1
,"MNIACEA","MNIUARI","MNIUARI","MNIUARI",,"Mnium arizonicum",9,"Amann",,,,"N","U",20642,"spe",0,1
,"MNIACEA","MNIUBLY","MNIUBLY","MNIUBLY",,"Mnium blyttii",9,"Bruch & Schimp. in B.S.G.",,,,"N","U",20643,"spe",0,1
,"MNIACEA","MNIUCIL","PLAGCIL","PLAGCIL",,"Mnium ciliare",9,"(C. Müll.) Schimp.",,,,,"S",20644,"spe",0,0
,"MNIACEA","MNIUCIN","PSEUCIN","PSEUCIN",,"Mnium cinclidioides",9,"Hüb.",,,,,"S",20645,"spe",0,0
,"MNIACEA","MNIUCUS","PLAGCUS","PLAGCUS",,"Mnium cuspidatum",9,"Hedw.",,,,,"S",20646,"spe",0,0
,"MNIACEA","MNIUDRU","PLAGDRU","PLAGDRU",,"Mnium drummondii",9,"Bruch & Schimp.",,,,,"S",20647,"spe",0,0
,"MNIACEA","MNIUGLA","RHIZGLB","RHIZGLB",,"Mnium glabrescens",9,"Kindb.",,,,,"S",20648,"spe",0,0
,"MNIACEA","MNIUHYM","CYRTHYM","CYRTHYM",,"Mnium hymenophylloides",9,"Hüb.",,,,,"S",20649,"spe",0,0
,"MNIACEA","MNIUHYE","CYRTHYE","CYRTHYE",,"Mnium hymenophyllum",9,"Bruch & Schimp.",,,,,"S",20650,"spe",0,0
,"MNIACEA","MNIUINS","PLAGINS","PLAGINS",,"Mnium insigne",9,"Mitt.",,,,,"S",20651,"spe",0,0
,"MNIACEA","MNIUMAR","MNIUMAR","MNIUMAR",,"Mnium marginatum",9,"(With.) Brid. ex P. Beauv.","bordered leafy moss",,"bordered leafy moss","N","U",20652,"spe",0,1
,"MNIACEA","MNIUMED","PLAGMED","PLAGMED",,"Mnium medium",9,"Bruch & Schimp.",,,,,"S",20653,"spe",0,0
,"MNIACEA","MNIUNUD","RHIZNUD","RHIZNUD",,"Mnium nudum",9,"Britt. & Williams",,,,,"S",20654,"spe",0,0
,"MNIACEA","MNIUORT","ATRITEN","ATRITEN",,"Mnium orthorrhynchum",9,"Brid.",,,,,"S",20655,"spe",0,0
,"MNIACEA","MNIUPSE","RHIZPSE","RHIZPSE",,"Mnium pseudopunctatum",9,"Bruch & Schimp.",,,,,"S",20656,"spe",0,0
,"MNIACEA","MNIUPUN","RHIZPUN","RHIZPUN",,"Mnium punctatum",9,"Hedw.",,,,,"S",20657,"spe",0,0
,"MNIACEA","MNIUPUN1","RHIZMAG","RHIZMAG",,"Mnium punctatum var. elatum",9,"Schimp.",,,,,"S",20658,"var",0,0
,"MNIACEA","MNIUROS","PLAGROS","PLAGROS",,"Mnium rostratum",9,"Schrad.",,,,,"S",20659,"spe",0,0
,"MNIACEA","MNIURUG","PLAGELL","PLAGELL",,"Mnium rugicum",9,"Laur.",,,,,"S",20660,"spe",0,0
,"MNIACEA","MNIUSAX","MNIUARI","MNIUARI",,"Mnium saximontanum",9,"M. Bowers",,,,,"S",20661,"spe",0,0
,"MNIACEA","MNIUM","MNIUM","MNIUM",,"Mnium sp.",9,,"leafy moss",,"leafy moss","N","U",20662,"gen",0,1
,"MNIACEA","MNIUSPN","MNIUSPN","MNIUSPN",,"Mnium spinulosum",9,"Bruch & Schimp. in B.S.G.","red-mouthed leafy moss",,"red-mouthed leafy moss","N","U",20663,"spe",0,1
,"MNIACEA","MNIUTHO","MNIUTHO","MNIUTHO",,"Mnium thomsonii",9,"Schimp.","short-beaked leafy moss",,"short-beaked leafy moss","N","U",20664,"spe",0,1
,"MNIACEA","MNIUVEN","PLAGVEN","PLAGVEN",,"Mnium venustum",9,"Mitt.",,,,,"S",20665,"spe",0,0
,"POTTIAC","MOLESEN","MOLESEN","MOLESEN",,"Molendoa sendtneriana",9,"(Bruch & Schimp. in B.S.G.) Limpr.",,,,"N","U",20666,"spe",0,1
