YearOfChange,ChangeDescription,FamilyCode,OldCode,Code,SplCode,TreeCode,ScientificName,Lifeform,Authority,EnglishName,Codetype,Province,Native,TaxonLevel,IsAttribute,ID
,,FABACEA,LUPILEP,LUPILEP,LUPILEP,,Lupinus lepidus,7,Dougl. ex Lindl.,prairie lupine,U,BC,N,spe,FALSE,6561
,,FABACEA,LUPILEP1,LUPILEP,LUPILEP,,Lupinus lepidus var. lepidus,7,,,S,BC,,var,FALSE,6562
,,FABACEA,LUPIMIN,LUPILEP,LUPILEP,,Lupinus minimus,7,Dougl. ex Hook.,,S,BC,,spe,FALSE,6563
,,FABACEA,LUPILEU,LUPILEU,LUPILEU,,Lupinus leucophyllus,7,Dougl. ex Lindl.,velvet lupine,U,BC,N,spe,FALSE,6564
2010,native,FABACEA,LUPILEU1,LUPILEU1,LUPILEU,,Lupinus leucophyllus var. leucophyllus,7,,velvet lupine,U,BC,N,var,FALSE,6565
,,FABACEA,LUPILIT,LUPILIT,LUPILIT,,Lupinus littoralis,7,Dougl. ex Lindl.,seashore lupine,U,BC,N,spe,FALSE,6566
,,FABACEA,LUPILEP3,LUPILYA,LUPILYA,,Lupinus lepidus ssp. lyallii,7,(A. Gray) Detling,,S,BC,,sub,FALSE,6567
,,FABACEA,LUPILEP2,LUPILYA,LUPILYA,,Lupinus lepidus var. lobbii,7,(A. Gray) C.L. Hitchc.,,S,BC,,var,FALSE,6568
,,FABACEA,LUPILYA,LUPILYA,LUPILYA,,Lupinus lyallii,7,A. Gray,dwarf mountain lupine,U,BC,N,spe,FALSE,6569
,,FABACEA,LUPINOO,LUPINOO,LUPINOO,,Lupinus nootkatensis,7,Donn ex Sims,Nootka lupine,U,BC,N,spe,FALSE,6570
,,FABACEA,LUPINOO1,LUPINOO1,LUPINOO,,Lupinus nootkatensis var. fruticosus,7,Sims,Nootka lupine,U,BC,N,var,FALSE,6571
,,FABACEA,LUPINOO2,LUPINOO2,LUPINOO,,Lupinus nootkatensis var. nootkatensis,7,,Nootka lupine,U,BC,N,var,FALSE,6572
,,FABACEA,LUPINUS,LUPINUS,LUPINUS,,Lupinus sp.,7,,lupine,U,BC,N,gen,FALSE,6573
,,FABACEA,LUPIORE1,LUPIORE1,LUPIORE,,Lupinus oreganus var. kincaidii,7,C.P. Sm.,Kincaid's lupine,U,BC,N,var,FALSE,6574
,,FABACEA,LUPISUL4,LUPIORE1,LUPIORE,,Lupinus sulphureus ssp. kincaidii,7,(C.P. Sm.) L. Phillips,,S,BC,,sub,FALSE,6575
,,FABACEA,LUPISUL1,LUPIORE1,LUPIORE,,Lupinus sulphureus var. kincaidii,7,(C. P. Smith) C. L. Hitchc.,,S,BC,,var,FALSE,6576
,,FABACEA,LUPIMIC,LUPIPOC,LUPIPOC,,Lupinus micranthus,7,"Dougl., non Guss.",,S,BC,,spe,FALSE,6577
,,FABACEA,LUPIPOC,LUPIPOC,LUPIPOC,,Lupinus polycarpus,7,Greene,small-flowered lupine,U,BC,N,spe,FALSE,6578
,,FABACEA,LUPIPOL,LUPIPOC,LUPIPOC,,Lupinus polycarpus_,7,Greene,,S,BC,,spe,FALSE,6579
,,FABACEA,LUPIPOY,LUPIPOY,LUPIPOY,,Lupinus polyphyllus,7,Lindl.,large-leaved lupine,U,BC,N,spe,FALSE,6580
,,FABACEA,LUPIPOY1,LUPIPOY1,LUPIPOY,,Lupinus polyphyllus ssp. polyphyllus,7,,large-leaved lupine,U,BC,N,sub,FALSE,6581
,,FABACEA,LUPIRIV,LUPIRIV,LUPIRIV,,Lupinus rivularis,7,Dougl. ex Lindl.,streambank lupine,U,BC,N,spe,FALSE,6582
,,FABACEA,LUPISER,LUPISER,LUPISER,,Lupinus sericeus,7,Pursh,silky lupine,U,BC,N,spe,FALSE,6583
2012,new native,FABACEA,LUPISER1,LUPISER1,LUPISER,,Lupinus sericeus var. sericeus,7,,silky lupine,U,BC,N,var,FALSE,6584
,,FABACEA,LUPISUL,LUPISUL,LUPISUL,,Lupinus sulphureus,7,Dougl. ex Hook.,sulphur lupine,U,BC,N,spe,FALSE,6585
,,FABACEA,LUPISUL3,LUPISUL,LUPISUL,,Lupinus sulphureus ssp. sulphureus,7,,,S,BC,,sub,FALSE,6586
2010,excluded,FABACEA,LUPIWYE,LUPIWYE,LUPIWYE,,Lupinus wyethii,7,S. Wats.,Wyeth's lupine,X,BC,,spe,FALSE,6587
,,JUNCACE,LUZUARU,LUZUARU,LUZUARU,,Luzula arcuata,6,(Wahlenb.) Sw.,curved wood-rush,U,BC,N,spe,FALSE,6588
,,JUNCACE,LUZUARU1,LUZUARU1,LUZUARU,,Luzula arcuata ssp. unalaschcensis,6,(Buch.) Hult.,curved wood-rush,U,BC,N,sub,FALSE,6589
,,JUNCACE,LUZUUNA,LUZUARU1,LUZUARU,,Luzula unalaschcensis,6,(Buch.) Satake,,S,BC,,spe,FALSE,6590
2013_Fall,Name change,JUNCACE,LUZUCAM,LUZUCAM,LUZUCAM,,Luzula campestris,6,(L.) DC.,field wood-rush,U,BC,E,spe,FALSE,6591
2013_Fall,Addition,JUNCACE,LUZUCAM5,LUZUCAM5,LUZUCAM,,Luzula campestris ssp. campestris,6,(L.) DC.,Field Wood-rush,U,BC,E,sub,FALSE,6592
,,JUNCACE,LUZUCAM2,LUZUCOM,LUZUCOM,,Luzula campestris var. congesta,6,(Thuill.) E. Mey.,,X,BC,,var,FALSE,6593
,,JUNCACE,LUZUCOM,LUZUCOM,LUZUCOM,,Luzula comosa,6,E. Mey,Pacific wood-rush,U,BC,N,spe,FALSE,6594
,,JUNCACE,LUZUCAM1,LUZUCOM1,LUZUCOM,,Luzula campestris var. comosa,6,E. Mey.,,S,BC,,var,FALSE,6595
,,JUNCACE,LUZUCOM1,LUZUCOM1,LUZUCOM,,Luzula comosa var. comosa,6,,Pacific wood-rush,U,BC,N,var,FALSE,6596
,,JUNCACE,LUZUMUL1,LUZUCOM1,LUZUCOM,,Luzula multiflora ssp. comosa,6,(E. Mey.) Hult.,,S,BC,,sub,FALSE,6597
,,JUNCACE,LUZUCOM2,LUZUCOM2,LUZUCOM,,Luzula comosa var. laxa,6,Buch.,Pacific wood-rush,U,BC,N,var,FALSE,6598
,,JUNCACE,LUZUCON,LUZUCON,LUZUCON,,Luzula confusa,6,Lindeb.,northern wood-rush,U,BC,N,spe,FALSE,6599
,,JUNCACE,LUZUDIV,LUZUFAS,LUZUFAS,,Luzula divaricata,6,auct. non S. Wats.,,S,BC,,spe,FALSE,6600
,,JUNCACE,LUZUFAS,LUZUFAS,LUZUFAS,,Luzula fastigiata,6,E. Mey.,forked wood-rush,U,BC,N,spe,FALSE,6601
,,JUNCACE,LUZUPAR4,LUZUFAS,LUZUFAS,,Luzula parviflora ssp. divaricata,6,(S. Wats.) Hult.,,S,BC,,sub,FALSE,6602
,,JUNCACE,LUZUPAR1,LUZUFAS,LUZUFAS,,Luzula parviflora ssp. fastigiata,6,(E. Mey.) Hämet-Ahti,,S,BC,,sub,FALSE,6603
,,JUNCACE,LUZUGRO,LUZUGRO,LUZUGRO,,Luzula groenlandica,6,Böcher,Greenland wood-rush,U,BC,N,spe,FALSE,6604
,,JUNCACE,LUZUGLA,LUZUHIT,LUZUHIT,,Luzula glabrata,6,auct. non (Hoppe) Desv.,,S,BC,,spe,FALSE,6605
,,JUNCACE,LUZUHIT,LUZUHIT,LUZUHIT,,Luzula hitchcockii,6,Hämet-Ahti,Hitchcock's wood-rush,U,BC,N,spe,FALSE,6606
,,JUNCACE,LUZUKJE,LUZUKJE,LUZUKJE,,Luzula kjellmaniana,6,Miyabe & Kudo,Kjellman's wood-rush,U,BC,N,spe,FALSE,6607
,,JUNCACE,LUZUMUL8,LUZUKJE,LUZUKJE,,Luzula multiflora ssp. kjellmaniana,6,(Miyabe & Kudo) Tolm.,,S,BC,,sub,FALSE,6608
,,JUNCACE,LUZUMUL4,LUZUKJE,LUZUKJE,,Luzula multiflora ssp. multiflora var. kjellmanoides,6,,,S,BC,,sub,FALSE,6609
,,JUNCACE,LUZULA,LUZULA,LUZULA,,Luzula sp.,6,,wood-rush,U,BC,N,gen,FALSE,6610
,,JUNCACE,LUZUMUL,LUZUMUL,LUZUMUL,,Luzula multiflora,6,(Ehrh.) Lej.,many-flowered wood-rush,U,BC,N,spe,FALSE,6611
,,JUNCACE,LUZUCAM4,LUZUMUL2,LUZUMUL,,Luzula campestris var. multiflora,6,(Ehrh.) Celak.,,S,BC,,var,FALSE,6612
,,JUNCACE,LUZUMUL2,LUZUMUL2,LUZUMUL,,Luzula multiflora ssp. multiflora,6,,many-flowered wood-rush,U,BC,N,sub,FALSE,6613
,,JUNCACE,LUZUMUL5,LUZUMUL2,LUZUMUL,,Luzula multiflora ssp. multiflora var. minor,6,,,S,BC,,sub,FALSE,6614
,,JUNCACE,LUZUMUL6,LUZUMUL2,LUZUMUL,,Luzula multiflora ssp. multiflora var. multiflora,6,,,S,BC,,sub,FALSE,6615
,,JUNCACE,LUZUCAM3,LUZUMUL3,LUZUMUL,,Luzula campestris var. frigida,6,Buch.,,S,BC,,var,FALSE,6616
,,JUNCACE,LUZUMUL7,LUZUMUL3,LUZUMUL,,Luzula multiflora ssp. frigida,6,(Buch.) Krecz.,many-flowered wood-rush,U,BC,N,sub,FALSE,6617
,,JUNCACE,LUZUMUL3,LUZUMUL3,LUZUMUL,,Luzula multiflora ssp. multiflora var. frigida,6,,,S,BC,,sub,FALSE,6618
,,JUNCACE,LUZUART,LUZUNIV,LUZUNIV,,Luzula arctica,6,Blytt,,S,BC,,spe,FALSE,6619
,,JUNCACE,LUZUARC,LUZUNIV,LUZUNIV,,Luzula arctica_,6,Blytt,,S,BC,,spe,FALSE,6620
,,JUNCACE,LUZUNIV,LUZUNIV,LUZUNIV,,Luzula nivalis,6,(Laest.) Spreng.,arctic wood-rush,U,BC,N,spe,FALSE,6621
2013_Fall,Name change,JUNCACE,LUZUPAR,LUZUPAR,LUZUPAR,,Luzula parviflora,6,(Ehrh.) Desv.,small-flowered wood-rush,U,BC,N,spe,FALSE,6622
,,JUNCACE,LUZUPAR3,LUZUPAR,LUZUPAR,,Luzula parviflora ssp. melanocarpa,6,(Michx.) Tolm.,,S,BC,,sub,FALSE,6623
2013_Fall,returned syn,JUNCACE,LUZUPAR2,LUZUPAR2,LUZUPAR,,Luzula parviflora ssp. parviflora,6,(Ehrh.) Desv.,,U,BC,N,sub,FALSE,6624
,,JUNCACE,LUZUPIP,LUZUPIP,LUZUPIP,,Luzula piperi,6,(Cov.) M.E. Jones,Piper's wood-rush,U,BC,N,spe,FALSE,6625
,,JUNCACE,LUZUWAH,LUZUPIP,LUZUPIP,,Luzula wahlenbergii,6,auct. non Rupr.,,S,BC,,spe,FALSE,6626
,,JUNCACE,LUZUWAH1,LUZUPIP,LUZUPIP,,Luzula wahlenbergii ssp. piperi,6,(Cov.) Hult.,,S,BC,,sub,FALSE,6627
2013_Fall,Name change,JUNCACE,LUZURUF,LUZURUF,LUZURUF,,Luzula rufescens,6,Fischer ex E. Mey.,rusty wood-rush,U,BC,N,spe,FALSE,6628
2013_Fall,Addition,JUNCACE,LUZURUF1,LUZURUF1,LUZURUF,,Luzula rufescens var. rufescens,6,Fisch. Ex E.Mey.,Rusty Wood-rush,U,BC,N,var,FALSE,6629
2013_Fall,updated taxon,JUNCACE,LUZUSPI,LUZUSPI,LUZUSPI,,Luzula spicata,6,(L.) DC.,spiked wood-rush,U,BC,N,spe,FALSE,6630
2013_Fall,Addition,JUNCACE,LUZUSPI1,LUZUSPI1,LUZUSPI,,Luzula spicata ssp. spicata,6,(L.) DC.,Spiked Wood-rush,U,BC,N,sub,FALSE,6631
,,JUNCACE,LUZUSUB,LUZUSUB,LUZUSUB,,Luzula subsessilis,6,(S. Wats.) Buch.,short-stalked wood-rush,U,BC,N,spe,FALSE,6632
,,CARYOPH,LYCHCOR,LYCHCOR,LYCHCOR,,Lychnis coronaria,7,(L.) Desr.,rose campion,U,BC,E,spe,FALSE,6633
,,CARYOPH,LYCHNIS,LYCHNIS,LYCHNIS,,Lychnis sp.,7,,,U,BC,E,gen,FALSE,6634
,,SOLANAC,LYCIBAR,LYCIBAR,LYCIBAR,,Lycium barbarum,4,L.,matrimony vine,U,BC,E,spe,FALSE,6635
,,SOLANAC,LYCIHAL,LYCIBAR,LYCIBAR,,Lycium halimifolium,4,P. Mill.,,S,BC,,spe,FALSE,6636
,,SOLANAC,LYCIUM,LYCIUM,LYCIUM,,Lycium sp.,4,,,U,BC,E,gen,FALSE,6637
,,LAMIACE,LYCOAME,LYCOAME,LYCOAME,,Lycopus americanus,7,Muhl. ex Bart.,cut-leaved water horehound,U,BC,N,spe,FALSE,6638
,,LYCOPOA,LYCOANN,LYCOANN,LYCOANN,,Lycopodium annotinum,5,L.,stiff club-moss,U,BC,N,spe,FALSE,6639
,,LYCOPOA,LYCOANN1,LYCOANN,LYCOANN,,Lycopodium annotinum ssp. alpestre,5,,,S,BC,,sub,FALSE,6640
,,LYCOPOA,LYCOANN2,LYCOANN,LYCOANN,,Lycopodium annotinum ssp. annotinum,5,,,S,BC,,sub,FALSE,6641
,,LYCOPOA,LYCODUB,LYCOANN,LYCOANN,,Lycopodium dubium,5,Zoega,,S,BC,,spe,FALSE,6642
,,LYCOPOA,LYCOPUN,LYCOANN,LYCOANN,,Lycopodium pungens,5,La Pylaie ex Iljin,,S,BC,,spe,FALSE,6643
,,LAMIACE,LYCOASP,LYCOASP,LYCOASP,,Lycopus asper,7,Greene,rough water horehound,U,BC,N,spe,FALSE,6644
,,LAMIACE,LYCOLUC1,LYCOASP,LYCOASP,,Lycopus lucidus ssp. americanus,7,(A. Gray) Hult.,,S,BC,,sub,FALSE,6645
,,LYCOPOA,LYCOCLA,LYCOCLA,LYCOCLA,,Lycopodium clavatum,5,L.,running club-moss,U,BC,N,spe,FALSE,6646
,,LYCOPOA,LYCOCLA1,LYCOCLA1,LYCOCLA,,Lycopodium clavatum var. clavatum,5,,running club-moss,U,BC,N,var,FALSE,6647
,,LYCOPOA,LYCOCLA2,LYCOCLA2,LYCOCLA,,Lycopodium clavatum var. integerrimum,5,Goldie,running club-moss,U,BC,N,var,FALSE,6648
,,LYCOPOA,LYCODEN,LYCODEN,LYCODEN,,Lycopodium dendroideum,5,Michx.,ground-pine,U,BC,N,spe,FALSE,6649
,,LYCOPOA,LYCOOBS,LYCODEN,LYCODEN,,Lycopodium obscurum,5,L.,,S,BC,,spe,FALSE,6650
,,LYCOPOA,LYCOOBS1,LYCODEN,LYCODEN,,Lycopodium obscurum var. dendroideum,5,(Michx.) D.C. Eaton,,S,BC,,var,FALSE,6651
,,LAMIACE,LYCOEUR,LYCOEUR,LYCOEUR,,Lycopus europaeus,7,L.,European horehound,U,BC,E,spe,FALSE,6652
,,LYCOPOA,LYCOINU,LYCOINU,LYCOINU,,Lycopodiella inundata,5,(L.) Holub,bog clubmoss,U,BC,N,spe,FALSE,6653
,,LYCOPOA,LYCOINN,LYCOINU,LYCOINU,,Lycopodium inundatum,5,L.,,S,BC,,spe,FALSE,6654
,,LYCOPOA,LYCOCLA3,LYCOLAG,LYCOLAG,,Lycopodium clavatum var. monostachyon,5,Grev. & Hook.,,S,BC,,var,FALSE,6655
,,LYCOPOA,LYCOLAG,LYCOLAG,LYCOLAG,,Lycopodium lagopus,5,(Laest. ex Hartm.) Zinserl. ex Kuzen,ptarmigan club-moss,U,BC,N,spe,FALSE,6656
,,LYCOPOA,LYCOPO,LYCOPOA,LYCOPOA,,Lycopodiaceae,5,,,U,BC,N,fam,FALSE,6657
,,LYCOPOA,LYCOPOE,LYCOPOE,LYCOPOE,,Lycopodiella sp.,5,,,U,BC,N,gen,FALSE,6658
,,LYCOPOA,LYCOPOD,LYCOPOE,LYCOPOE,,Lycopodiella sp._,5,,,S,BC,,gen,FALSE,6659
,,LYCOPOA,LYCOPOI,LYCOPOI,LYCOPOI,,Lycopodium sp.,5,,clubmoss,U,BC,N,gen,FALSE,6660
,,LAMIACE,LYCOPUS,LYCOPUS,LYCOPUS,,Lycopus sp.,7,,,U,BC,N,gen,FALSE,6661
,,LAMIACE,LYCOUNI,LYCOUNI,LYCOUNI,,Lycopus uniflorus,7,Michx.,northern water horehound,U,BC,N,spe,FALSE,6662
,,ASTERAC,LYGODES,LYGODES,LYGODES,,Lygodesmia sp.,7,,,U,BC,N,gen,FALSE,6663
,,ASTERAC,LYGOJUN,LYGOJUN,LYGOJUN,,Lygodesmia juncea,7,(Pursh) D. Don,rushlike skeleton-plant,U,BC,N,spe,FALSE,6664
,,ARACEAE,LYSIAME,LYSIAME,LYSIAME,,Lysichiton americanus,7,Hult. & St. John,skunk cabbage,U,BC,N,spe,FALSE,6665
,,ARACEAE,LYSICHI,LYSICHI,LYSICHI,,Lysichiton sp.,7,,,U,BC,N,gen,FALSE,6666
,,PRIMULC,LYSICIL,LYSICIL,LYSICIL,,Lysimachia ciliata,7,L.,fringed loosestrife,U,BC,N,spe,FALSE,6667
,,PRIMULC,STEICIL,LYSICIL,LYSICIL,,Steironema ciliatum,7,(L.) Baudo,,S,BC,,spe,FALSE,6668
,,PRIMULC,LYSIMAC,LYSIMAC,LYSIMAC,,Lysimachia sp.,7,,,U,BC,N,gen,FALSE,6669
,,PRIMULC,LYSINUM,LYSINUM,LYSINUM,,Lysimachia nummularia,7,L.,creeping loosestrife,U,BC,E,spe,FALSE,6670
,,PRIMULC,LYSIPUN,LYSIPUN,LYSIPUN,,Lysimachia punctata,7,L.,spotted loosestrife,U,BC,E,spe,FALSE,6671
,,PRIMULC,LYSITER,LYSITER,LYSITER,,Lysimachia terrestris,7,"(L.) Britt., Stearns & Poggin",bog loosestrife,U,BC,E,spe,FALSE,6672
,,PRIMULC,LYSITHY,LYSITHY,LYSITHY,,Lysimachia thyrsiflora,7,L.,tufted loosestrife,U,BC,N,spe,FALSE,6673
,,PRIMULC,LYSIVUL,LYSIVUL,LYSIVUL,,Lysimachia vulgaris,7,L.,yellow loosestrife,U,BC,E,spe,FALSE,6674
,,LYTHRAC,LYTHALA,LYTHALA,LYTHALA,,Lythrum alatum,7,Pursh,winged loosestrife,U,BC,N,spe,FALSE,6675
,,LYTHRAC,LYTHHYS,LYTHHYS,LYTHHYS,,Lythrum hyssopifolia,7,L.,Hyssop loosestrife,U,BC,E,spe,FALSE,6676
,,LYTHRAC,LYTHPOR,LYTHPOR,LYTHPOR,,Lythrum portula,7,(L.) D.A. Webb,European water-purslane,U,BC,E,spe,FALSE,6677
,,LYTHRAC,PEPLPOR,LYTHPOR,LYTHPOR,,Peplis portula,7,L.,,S,BC,,spe,FALSE,6678
,,LYTHRAC,LYTHRA,LYTHRAC,LYTHRAC,,Lythraceae,7,,,U,BC,N,fam,FALSE,6679
,,LYTHRAC,LYTHRUM,LYTHRUM,LYTHRUM,,Lythrum sp.,7,,,U,BC,N,gen,FALSE,6680
,,LYTHRAC,LYTHSAL,LYTHSAL,LYTHSAL,,Lythrum salicaria,7,L.,purple loosestrife,U,BC,E,spe,FALSE,6681
,,ASTERAC,MACHAER,MACHAER,MACHAER,,Machaeranthera sp.,7,,,U,BC,N,gen,FALSE,6682
,,ASTERAC,MADIA,MADIA,MADIA,,Madia sp.,7,,,U,BC,N,gen,FALSE,6683
,,ASTERAC,MADIEXI,MADIEXI,MADIEXI,,Madia exigua,7,(J.E. Smith) A. Gray,little tarweed,U,BC,N,spe,FALSE,6684
,,ASTERAC,MADIGLO,MADIGLO,MADIGLO,,Madia glomerata,7,Hook.,clustered tarweed,U,BC,N,spe,FALSE,6685
,,ASTERAC,MADIGRA,MADIGRA,MADIGRA,,Madia gracilis,7,(J.E. Smith) Keck & J. Clausen ex Applegate,slender tarweed,U,BC,N,spe,FALSE,6686
,,ASTERAC,MADISAT,MADISAT,MADISAT,,Madia sativa,7,Molina,Chilean tarweed,U,BC,E,spe,FALSE,6687
,,BERBERD,BERBAQU,MAHOAQU,MAHOAQU,,Berberis aquifolium,3,Pursh,,S,BC,,spe,FALSE,6688
,,BERBERD,MAHOAQU,MAHOAQU,MAHOAQU,,Mahonia aquifolium,3,(Pursh) Nutt.,tall Oregon-grape,U,BC,N,spe,FALSE,6689
,,BERBERD,BERBNER,MAHONER,MAHONER,,Berberis nervosa,3,Pursh,,S,BC,,spe,FALSE,6690
,,BERBERD,MAHONER,MAHONER,MAHONER,,Mahonia nervosa,3,(Pursh) Nutt.,dull Oregon-grape,U,BC,N,spe,FALSE,6691
,,BERBERD,MAHONIA,MAHONIA,MAHONIA,,Mahonia sp.,3,,Oregon-grape,U,BC,N,gen,FALSE,6692
,,BERBERD,BERBAQU1,MAHOREP,MAHOREP,,Berberis aquifolium var. repens,3,(Lindl.) Scoggan,,S,BC,,var,FALSE,6693
,,BERBERD,BERBREP,MAHOREP,MAHOREP,,Berberis repens,3,Lindl.,,S,BC,,spe,FALSE,6694
,,BERBERD,MAHOREP,MAHOREP,MAHOREP,,Mahonia repens,3,(Lindl.) G. Don,creeping Oregon-grape,U,BC,N,spe,FALSE,6695
,,LILIACE,MAIACAN,MAIACAN,MAIACAN,,Maianthemum canadense,7,Desf.,wild lily-of-the-valley,U,BC,N,spe,FALSE,6696
,,LILIACE,MAIACAN1,MAIACAN,MAIACAN,,Maianthemum canadense var. interius,7,Fern.,,S,BC,,var,FALSE,6697
,,LILIACE,MAIADIL,MAIADIL,MAIADIL,,Maianthemum dilatatum,7,(A. Wood) Nels. & J.F. Macbr.,false lily-of-the-valley,U,BC,N,spe,FALSE,6698
,,LILIACE,MAIANTH,MAIANTH,MAIANTH,,Maianthemum sp.,7,,,U,BC,N,gen,FALSE,6699
,,LILIACE,SMILACI,MAIANTH,MAIANTH,,Smilacina sp.,7,,,S,BC,,gen,FALSE,6700
,,LILIACE,MAIARAC,MAIARAC,MAIARAC,,Maianthemum racemosum,7,(L.) Link,false Solomon's-seal,U,BC,N,spe,FALSE,6701
,,LILIACE,SMILRAC,MAIARAC,MAIARAC,,Smilacina racemosa,7,(L.) Desf.,,S,BC,,spe,FALSE,6702
,,LILIACE,MAIARAC1,MAIARAC1,MAIARAC,,Maianthemum racemosum ssp. amplexicaule,7,(Nutt.) LaFrankie,false Solomon's-seal,U,BC,N,sub,FALSE,6703
,,LILIACE,SMILRAC1,MAIARAC1,MAIARAC,,Smilacina racemosa var. amplexicaulis,7,(Nutt. ex Baker) S. Wats.,,S,BC,,var,FALSE,6704
,,LILIACE,MAIASTE,MAIASTE,MAIASTE,,Maianthemum stellatum,7,(L.) Link,star-flowered false Solomon's-seal,U,BC,N,spe,FALSE,6705
,,LILIACE,SMILSTE,MAIASTE,MAIASTE,,Smilacina stellata,7,(L.) Desf.,,S,BC,,spe,FALSE,6706
,,LILIACE,MAIATRI,MAIATRI,MAIATRI,,Maianthemum trifolium,7,(L.) Sloboda,three-leaved false Solomon's-seal,U,BC,N,spe,FALSE,6707
,,LILIACE,SMILTRI,MAIATRI,MAIATRI,,Smilacina trifolia,7,(L.) Desf.,,S,BC,,spe,FALSE,6708
,,ORCHIDA,MALABRA,MALABRA,MALABRA,,Malaxis brachypoda,7,(A. Gray) Fern.,white adder's-mouth orchid,U,BC,N,spe,FALSE,6709
,,ORCHIDA,MALAMON1,MALABRA,MALABRA,,Malaxis monophyllos var. brachypoda,7,(A. Gray) Morris & Eames,,S,BC,,var,FALSE,6710
,,ORCHIDA,MALADIP,MALADIP,MALADIP,,Malaxis diphyllos,7,Cham. & Schlecht,Aleutian adder's-mouth orchid,U,BC,N,spe,FALSE,6711
,,ORCHIDA,MALAMON2,MALADIP,MALADIP,,Malaxis monophyllos var. diphyllos,7,(Cham.) Luer,,S,BC,,var,FALSE,6712
,,ORCHIDA,MALAMON,MALAMON,MALAMON,,Malaxis monophyllos,7,(L.) Sw.,one-leaved malaxis,X,BC,,spe,FALSE,6713
,,ORCHIDA,HAMMPAL,MALAPAL,MALAPAL,,Hammarbya paludosa,7,(L.) Kuntze,,S,BC,,spe,FALSE,6714
,,ORCHIDA,MALAPAL,MALAPAL,MALAPAL,,Malaxis paludosa,7,(L.) Sw.,bog adder's-mouth orchid,U,BC,N,spe,FALSE,6715
,,ORCHIDA,HAMMARB,MALAXIS,MALAXIS,,Hammarbya sp.,7,,,S,BC,,gen,FALSE,6716
,,ORCHIDA,MALAXIS,MALAXIS,MALAXIS,,Malaxis sp.,7,,,U,BC,N,gen,FALSE,6717
,,ROSACEA,MALUFUS,MALUFUS,MALUFUS,Up,Malus fusca,2,(Raf.) Schneid.,Pacific crab apple,U,BC,N,spe,FALSE,6718
,,ROSACEA,PYRUDIV,MALUFUS,MALUFUS,,Pyrus diversifolia,2,Bong.,,S,BC,,spe,FALSE,6719
,,ROSACEA,PYRUFUS,MALUFUS,MALUFUS,,Pyrus fusca,2,Raf.,,S,BC,,spe,FALSE,6720
,,ROSACEA,MALUDOM,MALUPUM,MALUPUM,,Malus domestica,2,Borkh.,,S,BC,,spe,FALSE,6721
,,ROSACEA,MALUPUM,MALUPUM,MALUPUM,Ua,Malus pumila,2,Mill.,cultivated apple,U,BC,E,spe,FALSE,6722
,,ROSACEA,MALUSYL,MALUPUM,MALUPUM,,Malus sylvestris,2,P. Mill.,,S,BC,,spe,FALSE,6723
,,ROSACEA,PYRUMAL,MALUPUM,MALUPUM,,Pyrus malus,2,L.,,S,BC,,spe,FALSE,6724
,,ROSACEA,MALUS,MALUS,MALUS,U,Malus sp.,2,,apple,U,BC,N,gen,FALSE,6725
,,MALVACE,MALVA,MALVA,MALVA,,Malva sp.,7,,,U,BC,E,gen,FALSE,6726
,,MALVACE,MALVAC,MALVACE,MALVACE,,Malvaceae,7,,,U,BC,N,fam,FALSE,6727
,,MALVACE,MALVMOS,MALVMOS,MALVMOS,,Malva moschata,7,L.,musk mallow,U,BC,E,spe,FALSE,6728
,,MALVACE,MALVNEG,MALVNEG,MALVNEG,,Malva neglecta,7,Wallr.,dwarf mallow,U,BC,E,spe,FALSE,6729
,,MALVACE,MALVPAR,MALVPAR,MALVPAR,,Malva parviflora,7,L.,small-flowered mallow,U,BC,E,spe,FALSE,6730
,,MALVACE,MALVPUS,MALVROT,MALVROT,,Malva pusilla,7,auct. non Sm.,,S,BC,,spe,FALSE,6731
,,MALVACE,MALVROT,MALVROT,MALVROT,,Malva rotundifolia,7,L.,small mallow,U,BC,E,spe,FALSE,6732
,,MALVACE,MALVSYL,MALVSYL,MALVSYL,,Malva sylvestris,7,L.,common mallow,U,BC,E,spe,FALSE,6733
,,AYTONIA,MANNCAL,MANNCAL,MANNCAL,,Mannia californica,10,(Gott.) Wheeler,,X,,N,spe,FALSE,6734
,,AYTONIA,MANNFRA,MANNFRA,MANNFRA,,Mannia fragrans,10,(Balbis) Frye & Clark,,U,BC,N,spe,FALSE,6735
2014,Now syn.,AYTONIA,ASTEGRA,MANNGRA,MANNGRA,,Asterella gracilis,10,(Web.) Underw.,,S,,N,spe,FALSE,6736
2014,Added,,MANNGRA,MANNGRA,MANNGRA,,Mannia gracilis,10,,,U,BC,C,spe,FALSE,6737
,,AYTONIA,MANNIA,MANNIA,MANNIA,,Mannia sp.,10,,,U,BC,N,gen,FALSE,6738
,,AYTONIA,MANNPIL,MANNPIL,MANNPIL,,Mannia pilosa,10,(Hornem.) Frye & Clark,,X,BC,N,spe,FALSE,6739
,,AYTONIA,MANNSIB,MANNSIB,MANNSIB,,Mannia sibirica,10,(K. Müll.) Frye & Clark,,X,,N,spe,FALSE,6740
,,AYTONIA,MANNTRI,MANNTRI,MANNTRI,,Mannia triandra,10,(Scop.) Grolle,,X,,N,spe,FALSE,6741
,,CUCURBI,MARAH,MARAH,MARAH,,Marah sp.,7,,,U,BC,N,gen,FALSE,6742
